Country1,Country2,Footrule
BRA,KAZ,122.0
BRA,KOR,234.0
BRA,KSV,182.0
BRA,LTU,78.0
BRA,LUX,188.0
BRA,LVA,124.0
BRA,MAC,238.0
BRA,MAR,92.0
BRA,MDA,102.0
BRA,MEX,190.0
BRA,MLT,130.0
BRA,MNE,176.0
BRA,MYS,130.0
BRA,NLD,210.0
BRA,NOR,174.0
BRA,NZL,122.0
BRA,PAN,88.0
BRA,PER,92.0
BRA,PHL,206.0
BRA,POL,170.0
BRA,PRT,132.0
BRA,QAT,126.0
BRA,QAZ,118.0
BRA,QCI,94.0
BRA,QMR,166.0
BRA,QRT,162.0
BRA,ROU,168.0
BRA,RUS,128.0
BRA,SAU,104.0
BRA,SGP,170.0
BRA,SRB,130.0
BRA,SVK,196.0
BRA,SVN,58.0
BRA,SWE,158.0
BRA,TAP,178.0
BRA,THA,194.0
BRA,TUR,126.0
BRA,UKR,164.0
BRA,URY,124.0
BRA,USA,174.0
BRA,VNM,202.0
BRN,CAN,244.0
BRN,CHE,92.0
BRN,CHL,106.0
BRN,COL,144.0
BRN,CRI,260.0
BRN,CZE,210.0
BRN,DEU,102.0
BRN,DNK,142.0
BRN,DOM,94.0
BRN,ESP,144.0
BRN,EST,238.0
BRN,FIN,214.0
BRN,FRA,166.0
BRN,GBR,212.0
BRN,GEO,236.0
BRN,GRC,130.0
BRN,HKG,284.0
BRN,HRV,168.0
BRN,HUN,172.0
BRN,IDN,244.0
BRN,IRL,150.0
BRN,ISL,200.0
BRN,ITA,136.0
BRN,JOR,190.0
BRN,JPN,286.0
BRN,KAZ,110.0
BRN,KOR,242.0
BRN,KSV,214.0
BRN,LTU,136.0
BRN,LUX,278.0
BRN,LVA,202.0
BRN,MAC,284.0
BRN,MAR,98.0
BRN,MDA,174.0
BRN,MEX,162.0
BRN,MLT,152.0
BRN,MNE,206.0
BRN,MYS,168.0
BRN,NLD,246.0
BRN,NOR,216.0
BRN,NZL,92.0
BRN,PAN,136.0
BRN,PER,126.0
BRN,PHL,102.0
BRN,POL,212.0
BRN,PRT,210.0
BRN,QAT,208.0
BRN,QAZ,170.0
BRN,QCI,166.0
BRN,QMR,250.0
BRN,QRT,174.0
BRN,ROU,176.0
BRN,RUS,212.0
BRN,SAU,180.0
BRN,SGP,242.0
BRN,SRB,144.0
BRN,SVK,242.0
BRN,SVN,108.0
BRN,SWE,250.0
BRN,TAP,208.0
BRN,THA,172.0
BRN,TUR,180.0
BRN,UKR,168.0
BRN,URY,144.0
BRN,USA,250.0
BRN,VNM,248.0
CAN,CHE,196.0
CAN,CHL,174.0
CAN,COL,196.0
CAN,CRI,156.0
CAN,CZE,158.0
CAN,DEU,206.0
CAN,DNK,154.0
CAN,DOM,210.0
CAN,ESP,166.0
CAN,EST,144.0
CAN,FIN,86.0
CAN,FRA,162.0
CAN,GBR,132.0
CAN,GEO,248.0
CAN,GRC,158.0
CAN,HKG,172.0
CAN,HRV,134.0
CAN,HUN,172.0
CAN,IDN,154.0
CAN,IRL,196.0
CAN,ISL,120.0
CAN,ITA,168.0
CAN,JOR,174.0
CAN,JPN,232.0
CAN,KAZ,198.0
CAN,KOR,168.0
CAN,KSV,202.0
CAN,LTU,204.0
CAN,LUX,118.0
CAN,LVA,158.0
CAN,MAC,200.0
CAN,MAR,250.0
CAN,MDA,164.0
CAN,MEX,176.0
CAN,MLT,160.0
CAN,MNE,170.0
CAN,MYS,134.0
CAN,NLD,170.0
CAN,NOR,238.0
CAN,NZL,174.0
CAN,PAN,218.0
CAN,PER,214.0
CAN,PHL,258.0
CAN,POL,148.0
CAN,PRT,246.0
CAN,QAT,130.0
CAN,QAZ,176.0
CAN,QCI,136.0
CAN,QMR,192.0
CAN,QRT,130.0
CAN,ROU,156.0
CAN,RUS,160.0
CAN,SAU,166.0
CAN,SGP,168.0
CAN,SRB,168.0
CAN,SVK,166.0
CAN,SVN,198.0
CAN,SWE,92.0
CAN,TAP,164.0
CAN,THA,130.0
CAN,TUR,158.0
CAN,UKR,264.0
CAN,URY,170.0
CAN,USA,166.0
CAN,VNM,166.0
CHE,CHL,74.0
CHE,COL,98.0
CHE,CRI,174.0
CHE,CZE,162.0
CHE,DEU,26.0
CHE,DNK,106.0
CHE,DOM,16.0
CHE,ESP,102.0
CHE,EST,208.0
CHE,FIN,170.0
CHE,FRA,90.0
CHE,GBR,178.0
CHE,GEO,196.0
CHE,GRC,90.0
CHE,HKG,284.0
CHE,HRV,134.0
CHE,HUN,170.0
CHE,IDN,204.0
CHE,IRL,108.0
CHE,ISL,130.0
CHE,ITA,98.0
CHE,JOR,182.0
CHE,JPN,280.0
CHE,KAZ,102.0
CHE,KOR,232.0
CHE,KSV,172.0
CHE,LTU,128.0
CHE,LUX,234.0
CHE,LVA,124.0
CHE,MAC,274.0
CHE,MAR,68.0
CHE,MDA,94.0
CHE,MEX,126.0
CHE,MLT,104.0
CHE,MNE,200.0
CHE,MYS,138.0
CHE,NLD,248.0
CHE,NOR,210.0
CHE,NZL,88.0
CHE,PAN,58.0
CHE,PER,90.0
CHE,PHL,180.0
CHE,POL,204.0
CHE,PRT,172.0
CHE,QAT,166.0
CHE,QAZ,136.0
CHE,QCI,130.0
CHE,QMR,178.0
CHE,QRT,132.0
CHE,ROU,166.0
CHE,RUS,176.0
CHE,SAU,152.0
CHE,SGP,214.0
CHE,SRB,96.0
CHE,SVK,176.0
CHE,SVN,66.0
CHE,SWE,206.0
CHE,TAP,174.0
CHE,THA,162.0
CHE,TUR,130.0
CHE,UKR,124.0
CHE,URY,72.0
CHE,USA,216.0
CHE,VNM,206.0
CHL,COL,92.0
CHL,CRI,198.0
CHL,CZE,134.0
CHL,DEU,60.0
CHL,DNK,64.0
CHL,DOM,76.0
CHL,ESP,46.0
CHL,EST,156.0
CHL,FIN,144.0
CHL,FRA,128.0
CHL,GBR,174.0
CHL,GEO,230.0
CHL,GRC,64.0
CHL,HKG,236.0
CHL,HRV,96.0
CHL,HUN,118.0
CHL,IDN,166.0
CHL,IRL,94.0
CHL,ISL,134.0
CHL,ITA,52.0
CHL,JOR,136.0
CHL,JPN,242.0
CHL,KAZ,98.0
CHL,KOR,242.0
CHL,KSV,136.0
CHL,LTU,82.0
CHL,LUX,198.0
CHL,LVA,152.0
CHL,MAC,238.0
CHL,MAR,80.0
CHL,MDA,140.0
CHL,MEX,122.0
CHL,MLT,110.0
CHL,MNE,200.0
CHL,MYS,102.0
CHL,NLD,206.0
CHL,NOR,196.0
CHL,NZL,100.0
CHL,PAN,96.0
CHL,PER,112.0
CHL,PHL,134.0
CHL,POL,166.0
CHL,PRT,152.0
CHL,QAT,164.0
CHL,QAZ,90.0
CHL,QCI,102.0
CHL,QMR,198.0
CHL,QRT,90.0
CHL,ROU,142.0
CHL,RUS,124.0
CHL,SAU,124.0
CHL,SGP,160.0
CHL,SRB,54.0
CHL,SVK,154.0
CHL,SVN,68.0
CHL,SWE,170.0
CHL,TAP,142.0
CHL,THA,134.0
CHL,TUR,142.0
CHL,UKR,162.0
CHL,URY,88.0
CHL,USA,164.0
CHL,VNM,208.0
COL,CRI,162.0
COL,CZE,80.0
COL,DEU,86.0
COL,DNK,132.0
COL,DOM,100.0
COL,ESP,116.0
COL,EST,154.0
COL,FIN,202.0
COL,FRA,166.0
COL,GBR,144.0
COL,GEO,198.0
COL,GRC,92.0
COL,HKG,234.0
COL,HRV,148.0
COL,HUN,122.0
COL,IDN,196.0
COL,IRL,104.0
COL,ISL,208.0
COL,ITA,120.0
COL,JOR,198.0
COL,JPN,204.0
COL,KAZ,80.0
COL,KOR,210.0
COL,KSV,202.0
COL,LTU,72.0
COL,LUX,184.0
COL,LVA,162.0
COL,MAC,204.0
COL,MAR,126.0
COL,MDA,98.0
COL,MEX,150.0
COL,MLT,64.0
COL,MNE,136.0
COL,MYS,96.0
COL,NLD,210.0
COL,NOR,132.0
COL,NZL,102.0
COL,PAN,86.0
COL,PER,154.0
COL,PHL,198.0
COL,POL,162.0
COL,PRT,188.0
COL,QAT,164.0
COL,QAZ,144.0
COL,QCI,92.0
COL,QMR,166.0
COL,QRT,160.0
COL,ROU,92.0
COL,RUS,122.0
COL,SAU,100.0
COL,SGP,162.0
COL,SRB,86.0
COL,SVK,186.0
COL,SVN,50.0
COL,SWE,124.0
COL,TAP,138.0
COL,THA,166.0
COL,TUR,70.0
COL,UKR,90.0
COL,URY,90.0
COL,USA,166.0
COL,VNM,132.0
CRI,CZE,126.0
CRI,DEU,178.0
CRI,DNK,168.0
CRI,DOM,180.0
CRI,ESP,164.0
CRI,EST,136.0
CRI,FIN,196.0
CRI,FRA,170.0
CRI,GBR,170.0
CRI,GEO,214.0
CRI,GRC,176.0
CRI,HKG,194.0
CRI,HRV,172.0
CRI,HUN,176.0
CRI,IDN,196.0
CRI,IRL,172.0
CRI,ISL,174.0
CRI,ITA,196.0
CRI,JOR,162.0
CRI,JPN,192.0
CRI,KAZ,172.0
CRI,KOR,228.0
CRI,KSV,200.0
CRI,LTU,198.0
CRI,LUX,122.0
CRI,LVA,100.0
CRI,MAC,230.0
CRI,MAR,178.0
CRI,MDA,162.0
CRI,MEX,170.0
CRI,MLT,128.0
CRI,MNE,132.0
CRI,MYS,202.0
CRI,NLD,202.0
CRI,NOR,196.0
CRI,NZL,210.0
CRI,PAN,172.0
CRI,PER,138.0
CRI,PHL,280.0
CRI,POL,122.0
CRI,PRT,204.0
CRI,QAT,172.0
CRI,QAZ,168.0
CRI,QCI,200.0
CRI,QMR,136.0
CRI,QRT,162.0
CRI,ROU,158.0
CRI,RUS,162.0
CRI,SAU,168.0
CRI,SGP,226.0
CRI,SRB,158.0
CRI,SVK,132.0
CRI,SVN,204.0
CRI,SWE,158.0
CRI,TAP,232.0
CRI,THA,210.0
CRI,TUR,166.0
CRI,UKR,200.0
CRI,URY,134.0
CRI,USA,164.0
CRI,VNM,170.0
CZE,DEU,150.0
CZE,DNK,96.0
CZE,DOM,164.0
CZE,ESP,96.0
CZE,EST,132.0
CZE,FIN,172.0
CZE,FRA,202.0
CZE,GBR,178.0
CZE,GEO,196.0
CZE,GRC,102.0
CZE,HKG,178.0
CZE,HRV,162.0
CZE,HUN,98.0
CZE,IDN,198.0
CZE,IRL,108.0
CZE,ISL,168.0
CZE,ITA,164.0
CZE,JOR,176.0
CZE,JPN,172.0
CZE,KAZ,156.0
CZE,KOR,240.0
CZE,KSV,212.0
CZE,LTU,86.0
CZE,LUX,116.0
CZE,LVA,164.0
CZE,MAC,170.0
CZE,MAR,162.0
CZE,MDA,122.0
CZE,MEX,162.0
CZE,MLT,136.0
CZE,MNE,142.0
CZE,MYS,96.0
CZE,NLD,178.0
CZE,NOR,164.0
CZE,NZL,168.0
CZE,PAN,130.0
CZE,PER,132.0
CZE,PHL,240.0
CZE,POL,120.0
CZE,PRT,134.0
CZE,QAT,172.0
CZE,QAZ,124.0
CZE,QCI,94.0
CZE,QMR,168.0
CZE,QRT,166.0
CZE,ROU,96.0
CZE,RUS,100.0
CZE,SAU,110.0
CZE,SGP,166.0
CZE,SRB,96.0
CZE,SVK,164.0
CZE,SVN,124.0
CZE,SWE,88.0
CZE,TAP,174.0
CZE,THA,206.0
CZE,TUR,108.0
CZE,UKR,152.0
CZE,URY,164.0
CZE,USA,142.0
CZE,VNM,162.0
DEU,DNK,100.0
DEU,DOM,24.0
DEU,ESP,88.0
DEU,EST,192.0
DEU,FIN,176.0
DEU,FRA,94.0
DEU,GBR,170.0
DEU,GEO,184.0
DEU,GRC,98.0
DEU,HKG,280.0
DEU,HRV,124.0
DEU,HUN,150.0
DEU,IDN,204.0
DEU,IRL,92.0
DEU,ISL,136.0
DEU,ITA,90.0
DEU,JOR,180.0
DEU,JPN,278.0
DEU,KAZ,92.0
DEU,KOR,236.0
