Country1,Country2,Footrule
BEL,ISL,180.0
BEL,ITA,104.0
BEL,JOR,142.0
BEL,JPN,134.0
BEL,KAZ,124.0
BEL,KSV,174.0
BEL,LTU,122.0
BEL,LUX,178.0
BEL,LVA,150.0
BEL,MAC,148.0
BEL,MAR,142.0
BEL,MDA,144.0
BEL,MEX,114.0
BEL,MLT,136.0
BEL,MNE,140.0
BEL,MYS,102.0
BEL,NLD,82.0
BEL,NOR,146.0
BEL,NZL,84.0
BEL,PAN,186.0
BEL,PER,154.0
BEL,PHL,194.0
BEL,POL,172.0
BEL,PRT,172.0
BEL,QAT,92.0
BEL,QAZ,170.0
BEL,QCI,146.0
BEL,QMR,84.0
BEL,QRT,60.0
BEL,ROU,114.0
BEL,RUS,82.0
BEL,SAU,138.0
BEL,SGP,154.0
BEL,SRB,122.0
BEL,SVK,112.0
BEL,SVN,82.0
BEL,SWE,148.0
BEL,TAP,146.0
BEL,THA,142.0
BEL,TUR,80.0
BEL,UKR,144.0
BEL,URY,76.0
BEL,USA,92.0
BEL,VNM,170.0
BGR,BIH,106.0
BGR,BLR,72.0
BGR,BRA,130.0
BGR,BRN,210.0
BGR,CAN,190.0
BGR,CHE,138.0
BGR,CHL,164.0
BGR,COL,182.0
BGR,CRI,140.0
BGR,CZE,104.0
BGR,DEU,114.0
BGR,DNK,136.0
BGR,DOM,178.0
BGR,ESP,126.0
BGR,EST,134.0
BGR,FIN,136.0
BGR,FRA,172.0
BGR,GBR,168.0
BGR,GEO,134.0
BGR,GRC,110.0
BGR,HKG,170.0
BGR,HRV,124.0
BGR,HUN,76.0
BGR,IDN,176.0
BGR,IRL,136.0
BGR,ISL,172.0
BGR,ITA,112.0
BGR,JOR,146.0
BGR,JPN,164.0
BGR,KAZ,118.0
BGR,KSV,146.0
BGR,LTU,146.0
BGR,LUX,166.0
BGR,LVA,172.0
BGR,MAC,198.0
BGR,MAR,172.0
BGR,MDA,140.0
BGR,MEX,136.0
BGR,MLT,160.0
BGR,MNE,138.0
BGR,MYS,128.0
BGR,NLD,172.0
BGR,NOR,144.0
BGR,NZL,138.0
BGR,PAN,130.0
BGR,PER,148.0
BGR,PHL,128.0
BGR,POL,146.0
BGR,PRT,174.0
BGR,QAT,128.0
BGR,QAZ,88.0
BGR,QCI,172.0
BGR,QMR,144.0
BGR,QRT,142.0
BGR,ROU,144.0
BGR,RUS,108.0
BGR,SAU,144.0
BGR,SGP,176.0
BGR,SRB,128.0
BGR,SVK,136.0
BGR,SVN,134.0
BGR,SWE,140.0
BGR,TAP,202.0
BGR,THA,174.0
BGR,TUR,168.0
BGR,UKR,108.0
BGR,URY,130.0
BGR,USA,148.0
BGR,VNM,162.0
BIH,BLR,72.0
BIH,BRA,98.0
BIH,BRN,164.0
BIH,CAN,110.0
BIH,CHE,146.0
BIH,CHL,134.0
BIH,COL,114.0
BIH,CRI,80.0
BIH,CZE,162.0
BIH,DEU,96.0
BIH,DNK,138.0
BIH,DOM,146.0
BIH,ESP,80.0
BIH,EST,76.0
BIH,FIN,116.0
BIH,FRA,156.0
BIH,GBR,106.0
BIH,GEO,96.0
BIH,GRC,138.0
BIH,HKG,98.0
BIH,HRV,114.0
BIH,HUN,102.0
BIH,IDN,110.0
BIH,IRL,112.0
BIH,ISL,146.0
BIH,ITA,100.0
BIH,JOR,108.0
BIH,JPN,130.0
BIH,KAZ,82.0
BIH,KSV,166.0
BIH,LTU,112.0
BIH,LUX,162.0
BIH,LVA,136.0
BIH,MAC,160.0
BIH,MAR,136.0
BIH,MDA,164.0
BIH,MEX,76.0
BIH,MLT,122.0
BIH,MNE,80.0
BIH,MYS,110.0
BIH,NLD,94.0
BIH,NOR,132.0
BIH,NZL,78.0
BIH,PAN,186.0
BIH,PER,106.0
BIH,PHL,178.0
BIH,POL,102.0
BIH,PRT,138.0
BIH,QAT,120.0
BIH,QAZ,132.0
BIH,QCI,134.0
BIH,QMR,110.0
BIH,QRT,70.0
BIH,ROU,76.0
BIH,RUS,44.0
BIH,SAU,98.0
BIH,SGP,112.0
BIH,SRB,118.0
BIH,SVK,48.0
BIH,SVN,102.0
BIH,SWE,116.0
BIH,TAP,160.0
BIH,THA,130.0
BIH,TUR,68.0
BIH,UKR,104.0
BIH,URY,100.0
BIH,USA,82.0
BIH,VNM,160.0
BLR,BRA,96.0
BLR,BRN,196.0
BLR,CAN,158.0
BLR,CHE,138.0
BLR,CHL,130.0
BLR,COL,138.0
BLR,CRI,98.0
BLR,CZE,118.0
BLR,DEU,90.0
BLR,DNK,124.0
BLR,DOM,180.0
BLR,ESP,100.0
BLR,EST,96.0
BLR,FIN,146.0
BLR,FRA,172.0
BLR,GBR,134.0
BLR,GEO,108.0
BLR,GRC,136.0
BLR,HKG,160.0
BLR,HRV,98.0
BLR,HUN,128.0
BLR,IDN,136.0
BLR,IRL,136.0
BLR,ISL,166.0
BLR,ITA,108.0
BLR,JOR,168.0
BLR,JPN,122.0
BLR,KAZ,108.0
BLR,KSV,168.0
BLR,LTU,138.0
BLR,LUX,134.0
BLR,LVA,130.0
BLR,MAC,164.0
BLR,MAR,192.0
BLR,MDA,164.0
BLR,MEX,108.0
BLR,MLT,126.0
BLR,MNE,140.0
BLR,MYS,112.0
BLR,NLD,134.0
BLR,NOR,100.0
BLR,NZL,104.0
BLR,PAN,126.0
BLR,PER,138.0
BLR,PHL,158.0
BLR,POL,130.0
BLR,PRT,136.0
BLR,QAT,122.0
BLR,QAZ,138.0
BLR,QCI,156.0
BLR,QMR,108.0
BLR,QRT,100.0
BLR,ROU,130.0
BLR,RUS,70.0
BLR,SAU,136.0
BLR,SGP,168.0
BLR,SRB,152.0
BLR,SVK,104.0
BLR,SVN,94.0
BLR,SWE,104.0
BLR,TAP,162.0
BLR,THA,174.0
BLR,TUR,130.0
BLR,UKR,92.0
BLR,URY,94.0
BLR,USA,108.0
BLR,VNM,156.0
BRA,BRN,142.0
BRA,CAN,162.0
BRA,CHE,164.0
BRA,CHL,72.0
BRA,COL,110.0
BRA,CRI,134.0
BRA,CZE,108.0
BRA,DEU,122.0
BRA,DNK,104.0
BRA,DOM,94.0
BRA,ESP,84.0
BRA,EST,86.0
BRA,FIN,140.0
BRA,FRA,152.0
BRA,GBR,132.0
BRA,GEO,108.0
BRA,GRC,130.0
BRA,HKG,134.0
BRA,HRV,106.0
BRA,HUN,124.0
BRA,IDN,126.0
BRA,IRL,128.0
BRA,ISL,176.0
BRA,ITA,80.0
BRA,JOR,124.0
BRA,JPN,94.0
BRA,KAZ,100.0
BRA,KSV,130.0
BRA,LTU,126.0
BRA,LUX,142.0
BRA,LVA,78.0
BRA,MAC,82.0
BRA,MAR,126.0
BRA,MDA,90.0
BRA,MEX,108.0
BRA,MLT,94.0
BRA,MNE,162.0
BRA,MYS,130.0
BRA,NLD,102.0
BRA,NOR,136.0
BRA,NZL,72.0
BRA,PAN,104.0
BRA,PER,96.0
BRA,PHL,152.0
BRA,POL,130.0
BRA,PRT,108.0
BRA,QAT,78.0
BRA,QAZ,100.0
BRA,QCI,138.0
BRA,QMR,144.0
BRA,QRT,92.0
BRA,ROU,96.0
BRA,RUS,64.0
BRA,SAU,128.0
BRA,SGP,112.0
BRA,SRB,74.0
BRA,SVK,132.0
BRA,SVN,64.0
BRA,SWE,112.0
BRA,TAP,136.0
BRA,THA,130.0
BRA,TUR,100.0
BRA,UKR,124.0
BRA,URY,40.0
BRA,USA,78.0
BRA,VNM,126.0
BRN,CAN,140.0
BRN,CHE,214.0
BRN,CHL,170.0
BRN,COL,158.0
BRN,CRI,198.0
BRN,CZE,150.0
BRN,DEU,182.0
BRN,DNK,190.0
BRN,DOM,144.0
BRN,ESP,176.0
BRN,EST,192.0
BRN,FIN,172.0
BRN,FRA,214.0
BRN,GBR,164.0
BRN,GEO,142.0
BRN,GRC,142.0
BRN,HKG,136.0
BRN,HRV,172.0
BRN,HUN,198.0
BRN,IDN,132.0
BRN,IRL,172.0
BRN,ISL,200.0
BRN,ITA,144.0
BRN,JOR,162.0
BRN,JPN,192.0
BRN,KAZ,136.0
BRN,KSV,164.0
BRN,LTU,164.0
BRN,LUX,198.0
BRN,LVA,154.0
BRN,MAC,130.0
BRN,MAR,190.0
BRN,MDA,154.0
BRN,MEX,172.0
BRN,MLT,188.0
BRN,MNE,176.0
BRN,MYS,162.0
BRN,NLD,134.0
BRN,NOR,198.0
BRN,NZL,134.0
BRN,PAN,196.0
BRN,PER,136.0
BRN,PHL,112.0
BRN,POL,108.0
BRN,PRT,188.0
BRN,QAT,200.0
BRN,QAZ,138.0
BRN,QCI,162.0
BRN,QMR,198.0
BRN,QRT,186.0
BRN,ROU,110.0
BRN,RUS,164.0
BRN,SAU,168.0
BRN,SGP,112.0
BRN,SRB,152.0
BRN,SVK,202.0
BRN,SVN,140.0
BRN,SWE,194.0
BRN,TAP,164.0
BRN,THA,130.0
BRN,TUR,164.0
BRN,UKR,164.0
BRN,URY,166.0
BRN,USA,170.0
BRN,VNM,188.0
CAN,CHE,212.0
CAN,CHL,164.0
CAN,COL,138.0
CAN,CRI,98.0
CAN,CZE,188.0
CAN,DEU,172.0
CAN,DNK,146.0
CAN,DOM,184.0
CAN,ESP,134.0
CAN,EST,146.0
CAN,FIN,124.0
CAN,FRA,176.0
CAN,GBR,74.0
CAN,GEO,174.0
CAN,GRC,178.0
CAN,HKG,118.0
CAN,HRV,140.0
CAN,HUN,170.0
CAN,IDN,134.0
CAN,IRL,106.0
CAN,ISL,132.0
CAN,ITA,206.0
CAN,JOR,200.0
CAN,JPN,156.0
CAN,KAZ,174.0
CAN,KSV,228.0
CAN,LTU,174.0
CAN,LUX,154.0
CAN,LVA,160.0
CAN,MAC,134.0
CAN,MAR,170.0
CAN,MDA,190.0
CAN,MEX,116.0
CAN,MLT,156.0
CAN,MNE,150.0
CAN,MYS,136.0
CAN,NLD,82.0
CAN,NOR,190.0
CAN,NZL,128.0
CAN,PAN,254.0
CAN,PER,160.0
CAN,PHL,204.0
CAN,POL,166.0
CAN,PRT,156.0
CAN,QAT,170.0
CAN,QAZ,224.0
CAN,QCI,106.0
CAN,QMR,166.0
CAN,QRT,136.0
CAN,ROU,128.0
CAN,RUS,100.0
CAN,SAU,202.0
CAN,SGP,132.0
CAN,SRB,200.0
CAN,SVK,150.0
CAN,SVN,144.0
CAN,SWE,142.0
CAN,TAP,166.0
CAN,THA,144.0
CAN,TUR,146.0
CAN,UKR,156.0
CAN,URY,128.0
CAN,USA,130.0
CAN,VNM,160.0
CHE,CHL,158.0
CHE,COL,202.0
CHE,CRI,200.0
CHE,CZE,172.0
CHE,DEU,110.0
CHE,DNK,174.0
CHE,DOM,174.0
CHE,ESP,144.0
CHE,EST,106.0
CHE,FIN,202.0
CHE,FRA,166.0
CHE,GBR,210.0
CHE,GEO,142.0
CHE,GRC,156.0
CHE,HKG,206.0
CHE,HRV,144.0
CHE,HUN,140.0
CHE,IDN,148.0
CHE,IRL,174.0
CHE,ISL,212.0
CHE,ITA,136.0
CHE,JOR,176.0
CHE,JPN,146.0
CHE,KAZ,112.0
CHE,KSV,194.0
CHE,LTU,118.0
CHE,LUX,210.0
CHE,LVA,150.0
CHE,MAC,236.0
CHE,MAR,170.0
CHE,MDA,172.0
CHE,MEX,190.0
CHE,MLT,198.0
CHE,MNE,166.0
CHE,MYS,120.0
CHE,NLD,158.0
CHE,NOR,138.0
CHE,NZL,150.0
CHE,PAN,158.0
CHE,PER,202.0
CHE,PHL,194.0
CHE,POL,168.0
CHE,PRT,208.0
CHE,QAT,168.0
CHE,QAZ,166.0
CHE,QCI,178.0
CHE,QMR,126.0
CHE,QRT,116.0
CHE,ROU,168.0
CHE,RUS,146.0
CHE,SAU,110.0
CHE,SGP,180.0
CHE,SRB,162.0
CHE,SVK,108.0
CHE,SVN,138.0
CHE,SWE,178.0
CHE,TAP,146.0
CHE,THA,180.0
CHE,TUR,142.0
CHE,UKR,116.0
CHE,URY,168.0
CHE,USA,154.0
CHE,VNM,202.0
CHL,COL,110.0
CHL,CRI,102.0
CHL,CZE,108.0
CHL,DEU,114.0
CHL,DNK,100.0
CHL,DOM,158.0
CHL,ESP,96.0
CHL,EST,70.0
CHL,FIN,128.0
CHL,FRA,168.0
CHL,GBR,158.0
CHL,GEO,110.0
CHL,GRC,92.0
CHL,HKG,138.0
CHL,HRV,114.0
CHL,HUN,148.0
CHL,IDN,142.0
CHL,IRL,154.0
CHL,ISL,122.0
CHL,ITA,110.0
CHL,JOR,136.0
CHL,JPN,118.0
CHL,KAZ,122.0
CHL,KSV,108.0
CHL,LTU,108.0
CHL,LUX,148.0
CHL,LVA,104.0
CHL,MAC,90.0
CHL,MAR,134.0
CHL,MDA,118.0
CHL,MEX,74.0
CHL,MLT,122.0
CHL,MNE,126.0
CHL,MYS,138.0
CHL,NLD,140.0
CHL,NOR,100.0
CHL,NZL,76.0
CHL,PAN,130.0
CHL,PER,134.0
CHL,PHL,160.0
CHL,POL,94.0
CHL,PRT,104.0
CHL,QAT,74.0
CHL,QAZ,128.0
CHL,QCI,116.0
CHL,QMR,120.0
CHL,QRT,70.0
CHL,ROU,90.0
CHL,RUS,120.0
CHL,SAU,126.0
CHL,SGP,110.0
CHL,SRB,104.0
CHL,SVK,140.0
CHL,SVN,100.0
CHL,SWE,74.0
CHL,TAP,114.0
CHL,THA,174.0
CHL,TUR,78.0
CHL,UKR,92.0
CHL,URY,74.0
CHL,USA,138.0
CHL,VNM,160.0
COL,CRI,110.0
COL,CZE,194.0
COL,DEU,172.0
COL,DNK,184.0
COL,DOM,150.0
COL,ESP,178.0
COL,EST,106.0
COL,FIN,140.0
COL,FRA,238.0
COL,GBR,164.0
COL,GEO,144.0
COL,GRC,132.0
COL,HKG,138.0
COL,HRV,136.0
COL,HUN,196.0
COL,IDN,70.0
COL,IRL,170.0
COL,ISL,134.0
COL,ITA,140.0
COL,JOR,136.0
COL,JPN,156.0
COL,KAZ,100.0
COL,KSV,124.0
COL,LTU,98.0
COL,LUX,136.0
COL,LVA,126.0
COL,MAC,98.0
COL,MAR,136.0
COL,MDA,176.0
COL,MEX,112.0
COL,MLT,162.0
COL,MNE,168.0
COL,MYS,94.0
COL,NLD,96.0
COL,NOR,132.0
COL,NZL,110.0
COL,PAN,190.0
COL,PER,72.0
COL,PHL,152.0
COL,POL,150.0
COL,PRT,134.0
COL,QAT,78.0
COL,QAZ,130.0
COL,QCI,148.0
COL,QMR,136.0
COL,QRT,104.0
COL,ROU,100.0
COL,RUS,130.0
COL,SAU,160.0
COL,SGP,110.0
COL,SRB,172.0
COL,SVK,148.0
COL,SVN,102.0
COL,SWE,158.0
COL,TAP,180.0
COL,THA,132.0
COL,TUR,74.0
COL,UKR,180.0
COL,URY,86.0
COL,USA,138.0
COL,VNM,162.0
CRI,CZE,154.0
CRI,DEU,152.0
CRI,DNK,126.0
CRI,DOM,214.0
CRI,ESP,122.0
CRI,EST,108.0
CRI,FIN,112.0
CRI,FRA,172.0
CRI,GBR,128.0
CRI,GEO,140.0
CRI,GRC,140.0
CRI,HKG,110.0
CRI,HRV,136.0
CRI,HUN,158.0
CRI,IDN,138.0
CRI,IRL,136.0
CRI,ISL,108.0
CRI,ITA,168.0
CRI,JOR,168.0
CRI,JPN,146.0
CRI,KAZ,138.0
CRI,KSV,166.0
CRI,LTU,136.0
CRI,LUX,158.0
CRI,LVA,158.0
CRI,MAC,138.0
CRI,MAR,164.0
CRI,MDA,162.0
CRI,MEX,56.0
CRI,MLT,126.0
CRI,MNE,112.0
CRI,MYS,136.0
CRI,NLD,134.0
CRI,NOR,126.0
CRI,NZL,106.0
CRI,PAN,216.0
CRI,PER,142.0
CRI,PHL,186.0
CRI,POL,128.0
CRI,PRT,130.0
CRI,QAT,112.0
CRI,QAZ,168.0
CRI,QCI,128.0
CRI,QMR,130.0
CRI,QRT,98.0
CRI,ROU,98.0
CRI,RUS,96.0
CRI,SAU,164.0
CRI,SGP,138.0
CRI,SRB,188.0
CRI,SVK,110.0
CRI,SVN,130.0
CRI,SWE,100.0
CRI,TAP,158.0
CRI,THA,178.0
CRI,TUR,104.0
CRI,UKR,122.0
CRI,URY,102.0
CRI,USA,126.0
CRI,VNM,168.0
CZE,DEU,108.0
CZE,DNK,76.0
CZE,DOM,174.0
CZE,ESP,106.0
CZE,EST,158.0
CZE,FIN,148.0
CZE,FRA,162.0
CZE,GBR,164.0
CZE,GEO,138.0
CZE,GRC,138.0
CZE,HKG,162.0
CZE,HRV,102.0
CZE,HUN,110.0
CZE,IDN,194.0
CZE,IRL,142.0
CZE,ISL,134.0
CZE,ITA,144.0
CZE,JOR,172.0
CZE,JPN,154.0
CZE,KAZ,146.0
CZE,KSV,146.0
CZE,LTU,146.0
CZE,LUX,142.0
CZE,LVA,132.0
CZE,MAC,144.0
CZE,MAR,176.0
CZE,MDA,78.0
CZE,MEX,136.0
CZE,MLT,160.0
CZE,MNE,146.0
CZE,MYS,172.0
CZE,NLD,194.0
CZE,NOR,132.0
CZE,NZL,134.0
CZE,PAN,102.0
CZE,PER,172.0
CZE,PHL,134.0
CZE,POL,78.0
CZE,PRT,114.0
CZE,QAT,178.0
CZE,QAZ,122.0
CZE,QCI,112.0
CZE,QMR,130.0
CZE,QRT,162.0
CZE,ROU,136.0
CZE,RUS,132.0
CZE,SAU,148.0
CZE,SGP,138.0
CZE,SRB,114.0
CZE,SVK,166.0
CZE,SVN,126.0
CZE,SWE,104.0
CZE,TAP,142.0
CZE,THA,208.0
CZE,TUR,166.0
CZE,UKR,70.0
CZE,URY,124.0
CZE,USA,166.0
CZE,VNM,160.0
DEU,DNK,112.0
DEU,DOM,140.0
DEU,ESP,62.0
DEU,EST,88.0
DEU,FIN,138.0
DEU,FRA,140.0
DEU,GBR,150.0
DEU,GEO,120.0
DEU,GRC,142.0
DEU,HKG,180.0
DEU,HRV,86.0
DEU,HUN,118.0
DEU,IDN,154.0
DEU,IRL,148.0
DEU,ISL,136.0
DEU,ITA,94.0
DEU,JOR,154.0
DEU,JPN,150.0
DEU,KAZ,124.0
DEU,KSV,152.0
DEU,LTU,124.0
DEU,LUX,142.0
DEU,LVA,156.0
DEU,MAC,182.0
DEU,MAR,180.0
DEU,MDA,174.0
DEU,MEX,120.0
DEU,MLT,182.0
DEU,MNE,122.0
DEU,MYS,122.0
DEU,NLD,146.0
DEU,NOR,116.0
DEU,NZL,120.0
DEU,PAN,142.0
DEU,PER,172.0
DEU,PHL,196.0
DEU,POL,90.0
