Country1,Country2,Footrule
AUT,DNK,344.0
AUT,DOM,456.0
AUT,ESP,404.0
AUT,EST,370.0
AUT,FIN,417.0
AUT,FRA,408.0
AUT,GBR,436.0
AUT,GEO,416.0
AUT,GRC,436.0
AUT,HKG,526.0
AUT,HRV,416.0
AUT,HUN,362.0
AUT,IDN,416.0
AUT,IRL,346.0
AUT,ISL,452.0
AUT,ITA,389.0
AUT,JOR,380.0
AUT,JPN,631.0
AUT,KAZ,384.0
AUT,KOR,540.0
AUT,KSV,372.0
AUT,LTU,328.0
AUT,LUX,434.0
AUT,LVA,370.0
AUT,MAC,504.0
AUT,MAR,427.0
AUT,MDA,444.0
AUT,MEX,396.0
AUT,MLT,350.0
AUT,MNE,444.0
AUT,MYS,549.0
AUT,NLD,468.0
AUT,NOR,489.0
AUT,NZL,358.0
AUT,PAN,456.0
AUT,PER,442.0
AUT,PHL,458.0
AUT,POL,430.0
AUT,PRT,452.0
AUT,QAT,376.0
AUT,QAZ,410.0
AUT,QCI,480.0
AUT,QMR,376.0
AUT,QRT,408.0
AUT,ROU,478.0
AUT,RUS,367.0
AUT,SAU,314.0
AUT,SGP,468.0
AUT,SRB,370.0
AUT,SVK,382.0
AUT,SVN,427.0
AUT,SWE,477.0
AUT,TAP,472.0
AUT,THA,428.0
AUT,TUR,420.0
AUT,UKR,423.0
AUT,URY,404.0
AUT,USA,423.0
AUT,VNM,488.0
BEL,BGR,409.0
BEL,BIH,419.0
BEL,BLR,320.0
BEL,BRA,395.0
BEL,BRN,409.0
BEL,CAN,620.0
BEL,CHE,375.0
BEL,CHL,379.0
BEL,COL,347.0
BEL,CRI,361.0
BEL,CZE,373.0
BEL,DEU,417.0
BEL,DNK,439.0
BEL,DOM,387.0
BEL,ESP,337.0
BEL,EST,411.0
BEL,FIN,389.0
BEL,FRA,377.0
BEL,GBR,445.0
BEL,GEO,425.0
BEL,GRC,441.0
BEL,HKG,475.0
BEL,HRV,399.0
BEL,HUN,311.0
BEL,IDN,387.0
BEL,IRL,445.0
BEL,ISL,519.0
BEL,ITA,376.0
BEL,JOR,387.0
BEL,JPN,586.0
BEL,KAZ,393.0
BEL,KOR,555.0
BEL,KSV,405.0
BEL,LTU,419.0
BEL,LUX,385.0
BEL,LVA,403.0
BEL,MAC,427.0
BEL,MAR,396.0
BEL,MDA,449.0
BEL,MEX,367.0
BEL,MLT,425.0
BEL,MNE,415.0
BEL,MYS,486.0
BEL,NLD,553.0
BEL,NOR,493.0
BEL,NZL,397.0
BEL,PAN,409.0
BEL,PER,319.0
BEL,PHL,349.0
BEL,POL,439.0
BEL,PRT,455.0
BEL,QAT,433.0
BEL,QAZ,423.0
BEL,QCI,423.0
BEL,QMR,449.0
BEL,QRT,457.0
BEL,ROU,361.0
BEL,RUS,404.0
BEL,SAU,465.0
BEL,SGP,527.0
BEL,SRB,363.0
BEL,SVK,395.0
BEL,SVN,441.0
BEL,SWE,521.0
BEL,TAP,421.0
BEL,THA,359.0
BEL,TUR,425.0
BEL,UKR,398.0
BEL,URY,387.0
BEL,USA,415.0
BEL,VNM,479.0
BGR,BIH,296.0
BGR,BLR,411.0
BGR,BRA,344.0
BGR,BRN,340.0
BGR,CAN,541.0
BGR,CHE,380.0
BGR,CHL,424.0
BGR,COL,286.0
BGR,CRI,414.0
BGR,CZE,390.0
BGR,DEU,472.0
BGR,DNK,298.0
BGR,DOM,410.0
BGR,ESP,350.0
BGR,EST,396.0
BGR,FIN,462.0
BGR,FRA,356.0
BGR,GBR,328.0
BGR,GEO,314.0
BGR,GRC,340.0
BGR,HKG,494.0
BGR,HRV,336.0
BGR,HUN,408.0
BGR,IDN,376.0
BGR,IRL,438.0
BGR,ISL,442.0
BGR,ITA,333.0
BGR,JOR,264.0
BGR,JPN,571.0
BGR,KAZ,394.0
BGR,KOR,612.0
BGR,KSV,350.0
BGR,LTU,366.0
BGR,LUX,472.0
BGR,LVA,372.0
BGR,MAC,438.0
BGR,MAR,347.0
BGR,MDA,456.0
BGR,MEX,412.0
BGR,MLT,400.0
BGR,MNE,368.0
BGR,MYS,485.0
BGR,NLD,632.0
BGR,NOR,459.0
BGR,NZL,416.0
BGR,PAN,354.0
BGR,PER,412.0
BGR,PHL,348.0
BGR,POL,360.0
BGR,PRT,456.0
BGR,QAT,310.0
BGR,QAZ,298.0
BGR,QCI,474.0
BGR,QMR,466.0
BGR,QRT,337.0
BGR,ROU,420.0
BGR,RUS,311.0
BGR,SAU,328.0
BGR,SGP,582.0
BGR,SRB,410.0
BGR,SVK,314.0
BGR,SVN,332.0
BGR,SWE,485.0
BGR,TAP,586.0
BGR,THA,464.0
BGR,TUR,366.0
BGR,UKR,397.0
BGR,URY,368.0
BGR,USA,428.0
BGR,VNM,494.0
BIH,BLR,345.0
BIH,BRA,356.0
BIH,BRN,300.0
BIH,CAN,495.0
BIH,CHE,380.0
BIH,CHL,398.0
BIH,COL,352.0
BIH,CRI,378.0
BIH,CZE,320.0
BIH,DEU,374.0
BIH,DNK,350.0
BIH,DOM,452.0
BIH,ESP,370.0
BIH,EST,366.0
BIH,FIN,391.0
BIH,FRA,400.0
BIH,GBR,352.0
BIH,GEO,250.0
BIH,GRC,254.0
BIH,HKG,504.0
BIH,HRV,358.0
BIH,HUN,432.0
BIH,IDN,424.0
BIH,IRL,370.0
BIH,ISL,398.0
BIH,ITA,357.0
BIH,JOR,336.0
BIH,JPN,513.0
BIH,KAZ,360.0
BIH,KOR,565.0
BIH,KSV,310.0
BIH,LTU,326.0
BIH,LUX,382.0
BIH,LVA,410.0
BIH,MAC,468.0
BIH,MAR,369.0
BIH,MDA,438.0
BIH,MEX,404.0
BIH,MLT,284.0
BIH,MNE,274.0
BIH,MYS,493.0
BIH,NLD,620.0
BIH,NOR,477.0
BIH,NZL,350.0
BIH,PAN,294.0
BIH,PER,414.0
BIH,PHL,324.0
BIH,POL,356.0
BIH,PRT,404.0
BIH,QAT,364.0
BIH,QAZ,332.0
BIH,QCI,546.0
BIH,QMR,358.0
BIH,QRT,271.0
BIH,ROU,364.0
BIH,RUS,373.0
BIH,SAU,276.0
BIH,SGP,560.0
BIH,SRB,332.0
BIH,SVK,296.0
BIH,SVN,343.0
BIH,SWE,490.0
BIH,TAP,500.0
BIH,THA,428.0
BIH,TUR,282.0
BIH,UKR,337.0
BIH,URY,386.0
BIH,USA,403.0
BIH,VNM,574.0
BLR,BRA,369.0
BLR,BRN,363.0
BLR,CAN,580.0
BLR,CHE,411.0
BLR,CHL,417.0
BLR,COL,331.0
BLR,CRI,367.0
BLR,CZE,357.0
BLR,DEU,393.0
BLR,DNK,381.0
BLR,DOM,455.0
BLR,ESP,395.0
BLR,EST,359.0
BLR,FIN,435.0
BLR,FRA,447.0
BLR,GBR,451.0
BLR,GEO,311.0
BLR,GRC,419.0
BLR,HKG,471.0
BLR,HRV,359.0
BLR,HUN,337.0
BLR,IDN,377.0
BLR,IRL,387.0
BLR,ISL,353.0
BLR,ITA,364.0
BLR,JOR,375.0
BLR,JPN,480.0
BLR,KAZ,331.0
BLR,KOR,517.0
BLR,KSV,405.0
BLR,LTU,341.0
BLR,LUX,383.0
BLR,LVA,423.0
BLR,MAC,437.0
BLR,MAR,430.0
BLR,MDA,473.0
BLR,MEX,339.0
BLR,MLT,333.0
BLR,MNE,335.0
BLR,MYS,484.0
BLR,NLD,539.0
BLR,NOR,427.0
BLR,NZL,373.0
BLR,PAN,363.0
BLR,PER,393.0
BLR,PHL,297.0
BLR,POL,389.0
BLR,PRT,433.0
BLR,QAT,393.0
BLR,QAZ,347.0
BLR,QCI,471.0
BLR,QMR,383.0
BLR,QRT,323.0
BLR,ROU,333.0
BLR,RUS,332.0
BLR,SAU,405.0
BLR,SGP,503.0
BLR,SRB,317.0
BLR,SVK,439.0
BLR,SVN,369.0
BLR,SWE,541.0
BLR,TAP,525.0
BLR,THA,431.0
BLR,TUR,305.0
BLR,UKR,398.0
BLR,URY,427.0
BLR,USA,409.0
BLR,VNM,567.0
BRA,BRN,366.0
BRA,CAN,519.0
BRA,CHE,340.0
BRA,CHL,418.0
BRA,COL,336.0
BRA,CRI,366.0
BRA,CZE,338.0
BRA,DEU,372.0
BRA,DNK,284.0
BRA,DOM,480.0
BRA,ESP,370.0
BRA,EST,376.0
BRA,FIN,416.0
BRA,FRA,350.0
BRA,GBR,424.0
BRA,GEO,356.0
BRA,GRC,392.0
BRA,HKG,526.0
BRA,HRV,342.0
BRA,HUN,348.0
BRA,IDN,392.0
BRA,IRL,414.0
BRA,ISL,410.0
BRA,ITA,327.0
BRA,JOR,336.0
BRA,JPN,579.0
BRA,KAZ,306.0
BRA,KOR,574.0
BRA,KSV,322.0
BRA,LTU,392.0
BRA,LUX,382.0
BRA,LVA,372.0
BRA,MAC,478.0
BRA,MAR,425.0
BRA,MDA,464.0
BRA,MEX,388.0
BRA,MLT,376.0
BRA,MNE,390.0
BRA,MYS,497.0
BRA,NLD,498.0
BRA,NOR,479.0
BRA,NZL,334.0
BRA,PAN,354.0
BRA,PER,386.0
BRA,PHL,426.0
BRA,POL,422.0
BRA,PRT,432.0
BRA,QAT,346.0
BRA,QAZ,370.0
BRA,QCI,450.0
BRA,QMR,470.0
BRA,QRT,350.0
BRA,ROU,414.0
BRA,RUS,353.0
BRA,SAU,334.0
BRA,SGP,486.0
BRA,SRB,402.0
BRA,SVK,342.0
BRA,SVN,266.0
BRA,SWE,468.0
BRA,TAP,482.0
BRA,THA,380.0
BRA,TUR,296.0
BRA,UKR,397.0
BRA,URY,292.0
BRA,USA,418.0
BRA,VNM,494.0
BRN,CAN,543.0
BRN,CHE,396.0
BRN,CHL,418.0
BRN,COL,352.0
BRN,CRI,394.0
BRN,CZE,312.0
BRN,DEU,370.0
BRN,DNK,358.0
BRN,DOM,378.0
BRN,ESP,362.0
BRN,EST,388.0
BRN,FIN,404.0
BRN,FRA,394.0
BRN,GBR,358.0
BRN,GEO,340.0
BRN,GRC,344.0
BRN,HKG,580.0
BRN,HRV,288.0
BRN,HUN,338.0
BRN,IDN,362.0
BRN,IRL,414.0
BRN,ISL,412.0
BRN,ITA,383.0
BRN,JOR,332.0
BRN,JPN,593.0
BRN,KAZ,330.0
BRN,KOR,564.0
BRN,KSV,452.0
BRN,LTU,314.0
BRN,LUX,408.0
BRN,LVA,390.0
BRN,MAC,466.0
BRN,MAR,445.0
BRN,MDA,434.0
BRN,MEX,396.0
BRN,MLT,320.0
BRN,MNE,370.0
BRN,MYS,481.0
BRN,NLD,566.0
BRN,NOR,458.0
BRN,NZL,440.0
BRN,PAN,336.0
BRN,PER,440.0
BRN,PHL,378.0
BRN,POL,328.0
BRN,PRT,506.0
BRN,QAT,388.0
BRN,QAZ,368.0
BRN,QCI,444.0
BRN,QMR,372.0
BRN,QRT,360.0
BRN,ROU,426.0
BRN,RUS,349.0
BRN,SAU,334.0
BRN,SGP,454.0
BRN,SRB,342.0
BRN,SVK,352.0
BRN,SVN,352.0
BRN,SWE,518.0
BRN,TAP,470.0
BRN,THA,360.0
BRN,TUR,336.0
BRN,UKR,331.0
BRN,URY,384.0
BRN,USA,384.0
BRN,VNM,548.0
CAN,CHE,599.0
CAN,CHL,499.0
CAN,COL,561.0
CAN,CRI,563.0
CAN,CZE,533.0
CAN,DEU,559.0
CAN,DNK,475.0
CAN,DOM,557.0
CAN,ESP,605.0
CAN,EST,471.0
CAN,FIN,563.0
CAN,FRA,569.0
CAN,GBR,533.0
CAN,GEO,499.0
CAN,GRC,535.0
CAN,HKG,567.0
CAN,HRV,539.0
CAN,HUN,617.0
CAN,IDN,609.0
CAN,IRL,587.0
CAN,ISL,585.0
CAN,ITA,534.0
CAN,JOR,523.0
CAN,JPN,630.0
CAN,KAZ,543.0
CAN,KOR,679.0
CAN,KSV,471.0
CAN,LTU,547.0
CAN,LUX,575.0
CAN,LVA,549.0
CAN,MAC,589.0
CAN,MAR,524.0
CAN,MDA,563.0
CAN,MEX,557.0
CAN,MLT,531.0
CAN,MNE,535.0
CAN,MYS,584.0
CAN,NLD,629.0
CAN,NOR,603.0
CAN,NZL,485.0
CAN,PAN,529.0
CAN,PER,591.0
CAN,PHL,629.0
CAN,POL,563.0
CAN,PRT,675.0
CAN,QAT,491.0
CAN,QAZ,541.0
CAN,QCI,629.0
CAN,QMR,603.0
CAN,QRT,457.0
CAN,ROU,597.0
CAN,RUS,524.0
CAN,SAU,529.0
CAN,SGP,599.0
CAN,SRB,549.0
CAN,SVK,471.0
CAN,SVN,503.0
CAN,SWE,633.0
CAN,TAP,631.0
CAN,THA,547.0
CAN,TUR,479.0
CAN,UKR,556.0
CAN,URY,557.0
CAN,USA,595.0
CAN,VNM,699.0
CHE,CHL,408.0
CHE,COL,360.0
CHE,CRI,338.0
CHE,CZE,474.0
CHE,DEU,444.0
CHE,DNK,352.0
CHE,DOM,376.0
CHE,ESP,334.0
CHE,EST,402.0
CHE,FIN,431.0
CHE,FRA,318.0
CHE,GBR,452.0
CHE,GEO,362.0
CHE,GRC,392.0
CHE,HKG,608.0
CHE,HRV,394.0
CHE,HUN,386.0
CHE,IDN,348.0
CHE,IRL,436.0
CHE,ISL,414.0
CHE,ITA,315.0
CHE,JOR,438.0
CHE,JPN,641.0
CHE,KAZ,368.0
CHE,KOR,548.0
CHE,KSV,386.0
CHE,LTU,358.0
CHE,LUX,398.0
CHE,LVA,426.0
CHE,MAC,480.0
CHE,MAR,373.0
CHE,MDA,460.0
CHE,MEX,342.0
CHE,MLT,422.0
CHE,MNE,408.0
CHE,MYS,535.0
CHE,NLD,576.0
CHE,NOR,399.0
CHE,NZL,372.0
CHE,PAN,368.0
CHE,PER,366.0
CHE,PHL,370.0
CHE,POL,506.0
CHE,PRT,436.0
CHE,QAT,390.0
CHE,QAZ,468.0
CHE,QCI,508.0
CHE,QMR,410.0
CHE,QRT,464.0
CHE,ROU,364.0
CHE,RUS,455.0
CHE,SAU,398.0
CHE,SGP,510.0
CHE,SRB,392.0
CHE,SVK,354.0
CHE,SVN,333.0
CHE,SWE,443.0
CHE,TAP,498.0
CHE,THA,364.0
CHE,TUR,368.0
CHE,UKR,377.0
CHE,URY,382.0
CHE,USA,421.0
CHE,VNM,534.0
CHL,COL,410.0
CHL,CRI,436.0
CHL,CZE,384.0
CHL,DEU,376.0
CHL,DNK,354.0
CHL,DOM,432.0
CHL,ESP,420.0
CHL,EST,442.0
CHL,FIN,422.0
CHL,FRA,422.0
CHL,GBR,368.0
CHL,GEO,412.0
CHL,GRC,438.0
CHL,HKG,520.0
CHL,HRV,332.0
CHL,HUN,440.0
CHL,IDN,452.0
CHL,IRL,382.0
CHL,ISL,558.0
CHL,ITA,377.0
CHL,JOR,398.0
CHL,JPN,581.0
CHL,KAZ,432.0
CHL,KOR,550.0
CHL,KSV,458.0
CHL,LTU,360.0
CHL,LUX,422.0
CHL,LVA,434.0
CHL,MAC,488.0
CHL,MAR,359.0
CHL,MDA,440.0
CHL,MEX,358.0
CHL,MLT,444.0
CHL,MNE,414.0
CHL,MYS,503.0
CHL,NLD,556.0
CHL,NOR,502.0
CHL,NZL,312.0
CHL,PAN,388.0
CHL,PER,390.0
CHL,PHL,466.0
CHL,POL,406.0
CHL,PRT,476.0
CHL,QAT,396.0
CHL,QAZ,452.0
CHL,QCI,512.0
CHL,QMR,390.0
CHL,QRT,418.0
CHL,ROU,414.0
CHL,RUS,359.0
CHL,SAU,382.0
CHL,SGP,542.0
CHL,SRB,370.0
CHL,SVK,410.0
CHL,SVN,384.0
CHL,SWE,454.0
CHL,TAP,532.0
CHL,THA,408.0
CHL,TUR,410.0
CHL,UKR,383.0
CHL,URY,438.0
CHL,USA,462.0
CHL,VNM,532.0
COL,CRI,390.0
COL,CZE,340.0
COL,DEU,448.0
COL,DNK,328.0
COL,DOM,342.0
COL,ESP,308.0
COL,EST,404.0
COL,FIN,425.0
COL,FRA,344.0
COL,GBR,426.0
COL,GEO,310.0
COL,GRC,344.0
COL,HKG,516.0
COL,HRV,332.0
COL,HUN,332.0
COL,IDN,266.0
COL,IRL,388.0
COL,ISL,422.0
COL,ITA,281.0
COL,JOR,340.0
COL,JPN,591.0
COL,KAZ,368.0
COL,KOR,571.0
COL,KSV,358.0
COL,LTU,284.0
COL,LUX,390.0
COL,LVA,334.0
COL,MAC,366.0
COL,MAR,429.0
COL,MDA,406.0
COL,MEX,352.0
COL,MLT,376.0
COL,MNE,370.0
COL,MYS,523.0
COL,NLD,560.0
COL,NOR,401.0
COL,NZL,390.0
COL,PAN,374.0
COL,PER,390.0
COL,PHL,336.0
COL,POL,348.0
COL,PRT,482.0
COL,QAT,376.0
COL,QAZ,348.0
COL,QCI,488.0
COL,QMR,430.0
COL,QRT,361.0
COL,ROU,380.0
COL,RUS,333.0
COL,SAU,392.0
COL,SGP,440.0
COL,SRB,300.0
COL,SVK,358.0
COL,SVN,275.0
COL,SWE,564.0
COL,TAP,498.0
COL,THA,376.0
COL,TUR,308.0
COL,UKR,357.0
COL,URY,372.0
COL,USA,365.0
COL,VNM,480.0
CRI,CZE,402.0
CRI,DEU,388.0
CRI,DNK,380.0
CRI,DOM,480.0
CRI,ESP,326.0
CRI,EST,348.0
CRI,FIN,480.0
CRI,FRA,354.0
CRI,GBR,446.0
CRI,GEO,408.0
CRI,GRC,446.0
CRI,HKG,480.0
CRI,HRV,444.0
CRI,HUN,320.0
CRI,IDN,430.0
CRI,IRL,424.0
CRI,ISL,476.0
CRI,ITA,353.0
CRI,JOR,450.0
CRI,JPN,609.0
CRI,KAZ,352.0
CRI,KOR,518.0
CRI,KSV,410.0
CRI,LTU,392.0
CRI,LUX,382.0
CRI,LVA,392.0
CRI,MAC,440.0
CRI,MAR,421.0
CRI,MDA,490.0
CRI,MEX,354.0
CRI,MLT,400.0
CRI,MNE,410.0
CRI,MYS,539.0
CRI,NLD,522.0
CRI,NOR,438.0
CRI,NZL,380.0
CRI,PAN,398.0
CRI,PER,370.0
CRI,PHL,388.0
CRI,POL,470.0
CRI,PRT,370.0
CRI,QAT,370.0
CRI,QAZ,450.0
CRI,QCI,480.0
CRI,QMR,414.0
CRI,QRT,388.0
CRI,ROU,438.0
CRI,RUS,415.0
CRI,SAU,404.0
CRI,SGP,504.0
CRI,SRB,402.0
CRI,SVK,398.0
CRI,SVN,408.0
CRI,SWE,424.0
CRI,TAP,478.0
CRI,THA,364.0
CRI,TUR,360.0
CRI,UKR,439.0
CRI,URY,390.0
CRI,USA,422.0
CRI,VNM,568.0
CZE,DEU,332.0
CZE,DNK,320.0
CZE,DOM,464.0
CZE,ESP,358.0
CZE,EST,370.0
CZE,FIN,383.0
CZE,FRA,432.0
CZE,GBR,358.0
CZE,GEO,386.0
CZE,GRC,372.0
CZE,HKG,516.0
CZE,HRV,294.0
CZE,HUN,392.0
CZE,IDN,356.0
CZE,IRL,332.0
CZE,ISL,470.0
CZE,ITA,383.0
CZE,JOR,370.0
CZE,JPN,497.0
CZE,KAZ,362.0
CZE,KOR,563.0
CZE,KSV,462.0
CZE,LTU,346.0
CZE,LUX,422.0
CZE,LVA,380.0
CZE,MAC,358.0
CZE,MAR,451.0
CZE,MDA,488.0
CZE,MEX,424.0
CZE,MLT,348.0
CZE,MNE,376.0
CZE,MYS,515.0
CZE,NLD,502.0
CZE,NOR,455.0
CZE,NZL,370.0
CZE,PAN,344.0
CZE,PER,438.0
CZE,PHL,414.0
CZE,POL,350.0
CZE,PRT,436.0
CZE,QAT,438.0
CZE,QAZ,384.0
CZE,QCI,402.0
CZE,QMR,434.0
CZE,QRT,309.0
CZE,ROU,384.0
CZE,RUS,293.0
CZE,SAU,422.0
CZE,SGP,468.0
CZE,SRB,290.0
CZE,SVK,394.0
CZE,SVN,345.0
CZE,SWE,404.0
CZE,TAP,474.0
CZE,THA,386.0
CZE,TUR,292.0
CZE,UKR,409.0
CZE,URY,408.0
CZE,USA,331.0
CZE,VNM,538.0
DEU,DNK,334.0
DEU,DOM,508.0
DEU,ESP,384.0
DEU,EST,432.0
DEU,FIN,459.0
DEU,FRA,422.0
DEU,GBR,458.0
DEU,GEO,444.0
DEU,GRC,406.0
DEU,HKG,600.0
DEU,HRV,368.0
DEU,HUN,432.0
DEU,IDN,492.0
DEU,IRL,406.0
DEU,ISL,446.0
DEU,ITA,423.0
DEU,JOR,466.0
DEU,JPN,599.0
DEU,KAZ,400.0
DEU,KOR,614.0
