Country1,Country2,Footrule
ARE,NLD,438.0
ARE,NOR,601.0
ARE,NZL,394.0
ARE,PAN,396.0
ARE,PER,432.0
ARE,PHL,382.0
ARE,POL,356.0
ARE,PRT,524.0
ARE,QAT,344.0
ARE,QAZ,362.0
ARE,QCI,390.0
ARE,QMR,474.0
ARE,QRT,372.0
ARE,ROU,364.0
ARE,RUS,321.0
ARE,SAU,318.0
ARE,SGP,460.0
ARE,SRB,344.0
ARE,SVK,400.0
ARE,SVN,336.0
ARE,SWE,392.0
ARE,TAP,370.0
ARE,THA,370.0
ARE,TUR,352.0
ARE,UKR,381.0
ARE,URY,444.0
ARE,USA,482.0
ARE,VNM,550.0
ARG,AUS,403.0
ARG,AUT,292.0
ARG,BEL,421.0
ARG,BGR,322.0
ARG,BIH,412.0
ARG,BLR,443.0
ARG,BRA,380.0
ARG,BRN,434.0
ARG,CAN,601.0
ARG,CHE,388.0
ARG,CHL,310.0
ARG,COL,336.0
ARG,CRI,460.0
ARG,CZE,350.0
ARG,DEU,360.0
ARG,DNK,464.0
ARG,DOM,446.0
ARG,ESP,416.0
ARG,EST,454.0
ARG,FIN,381.0
ARG,FRA,336.0
ARG,GBR,368.0
ARG,GEO,400.0
ARG,GRC,330.0
ARG,HKG,568.0
ARG,HRV,420.0
ARG,HUN,352.0
ARG,IDN,446.0
ARG,IRL,286.0
ARG,ISL,360.0
ARG,ITA,295.0
ARG,JOR,356.0
ARG,JPN,555.0
ARG,KAZ,310.0
ARG,KOR,442.0
ARG,KSV,368.0
ARG,LTU,337.0
ARG,LUX,474.0
ARG,LVA,452.0
ARG,MAC,424.0
ARG,MAR,427.0
ARG,MDA,376.0
ARG,MEX,346.0
ARG,MLT,312.0
ARG,MNE,450.0
ARG,MYS,357.0
ARG,NLD,508.0
ARG,NOR,558.0
ARG,NZL,380.0
ARG,PAN,474.0
ARG,PER,382.0
ARG,PHL,432.0
ARG,POL,379.0
ARG,PRT,516.0
ARG,QAT,400.0
ARG,QAZ,342.0
ARG,QCI,474.0
ARG,QMR,446.0
ARG,QRT,330.0
ARG,ROU,386.0
ARG,RUS,443.0
ARG,SAU,362.0
ARG,SGP,492.0
ARG,SRB,322.0
ARG,SVK,406.0
ARG,SVN,308.0
ARG,SWE,450.0
ARG,TAP,514.0
ARG,THA,414.0
ARG,TUR,352.0
ARG,UKR,353.0
ARG,URY,414.0
ARG,USA,456.0
ARG,VNM,564.0
AUS,AUT,291.0
AUS,BEL,436.0
AUS,BGR,303.0
AUS,BIH,401.0
AUS,BLR,434.0
AUS,BRA,409.0
AUS,BRN,419.0
AUS,CAN,566.0
AUS,CHE,355.0
AUS,CHL,371.0
AUS,COL,423.0
AUS,CRI,431.0
AUS,CZE,461.0
AUS,DEU,401.0
AUS,DNK,399.0
AUS,DOM,419.0
AUS,ESP,273.0
AUS,EST,433.0
AUS,FIN,373.0
AUS,FRA,357.0
AUS,GBR,335.0
AUS,GEO,425.0
AUS,GRC,417.0
AUS,HKG,605.0
AUS,HRV,491.0
AUS,HUN,479.0
AUS,IDN,393.0
AUS,IRL,435.0
AUS,ISL,441.0
AUS,ITA,386.0
AUS,JOR,421.0
AUS,JPN,552.0
AUS,KAZ,371.0
AUS,KOR,541.0
AUS,KSV,449.0
AUS,LTU,421.0
AUS,LUX,363.0
AUS,LVA,425.0
AUS,MAC,497.0
AUS,MAR,394.0
AUS,MDA,451.0
AUS,MEX,449.0
AUS,MLT,335.0
AUS,MNE,369.0
AUS,MYS,378.0
AUS,NLD,509.0
AUS,NOR,566.0
AUS,NZL,333.0
AUS,PAN,427.0
AUS,PER,497.0
AUS,PHL,451.0
AUS,POL,425.0
AUS,PRT,603.0
AUS,QAT,481.0
AUS,QAZ,381.0
AUS,QCI,449.0
AUS,QMR,515.0
AUS,QRT,441.0
AUS,ROU,375.0
AUS,RUS,478.0
AUS,SAU,411.0
AUS,SGP,405.0
AUS,SRB,403.0
AUS,SVK,435.0
AUS,SVN,395.0
AUS,SWE,411.0
AUS,TAP,433.0
AUS,THA,505.0
AUS,TUR,435.0
AUS,UKR,464.0
AUS,URY,433.0
AUS,USA,475.0
AUS,VNM,547.0
AUT,BEL,399.0
AUT,BGR,320.0
AUT,BIH,454.0
AUT,BLR,393.0
AUT,BRA,380.0
AUT,BRN,384.0
AUT,CAN,549.0
AUT,CHE,320.0
AUT,CHL,376.0
AUT,COL,372.0
AUT,CRI,348.0
AUT,CZE,404.0
AUT,DEU,378.0
AUT,DNK,448.0
AUT,DOM,430.0
AUT,ESP,344.0
AUT,EST,374.0
AUT,FIN,359.0
AUT,FRA,360.0
AUT,GBR,390.0
AUT,GEO,388.0
AUT,GRC,350.0
AUT,HKG,616.0
AUT,HRV,434.0
AUT,HUN,496.0
AUT,IDN,442.0
AUT,IRL,368.0
AUT,ISL,436.0
AUT,ITA,311.0
AUT,JOR,388.0
AUT,JPN,555.0
AUT,KAZ,386.0
AUT,KOR,454.0
AUT,KSV,456.0
AUT,LTU,334.0
AUT,LUX,366.0
AUT,LVA,444.0
AUT,MAC,502.0
AUT,MAR,339.0
AUT,MDA,422.0
AUT,MEX,386.0
AUT,MLT,340.0
AUT,MNE,384.0
AUT,MYS,337.0
AUT,NLD,488.0
AUT,NOR,570.0
AUT,NZL,254.0
AUT,PAN,400.0
AUT,PER,486.0
AUT,PHL,404.0
AUT,POL,410.0
AUT,PRT,506.0
AUT,QAT,478.0
AUT,QAZ,398.0
AUT,QCI,472.0
AUT,QMR,408.0
AUT,QRT,428.0
AUT,ROU,376.0
AUT,RUS,391.0
AUT,SAU,398.0
AUT,SGP,390.0
AUT,SRB,304.0
AUT,SVK,456.0
AUT,SVN,302.0
AUT,SWE,351.0
AUT,TAP,460.0
AUT,THA,434.0
AUT,TUR,362.0
AUT,UKR,429.0
AUT,URY,426.0
AUT,USA,454.0
AUT,VNM,592.0
BEL,BGR,381.0
BEL,BIH,427.0
BEL,BLR,528.0
BEL,BRA,443.0
BEL,BRN,469.0
BEL,CAN,646.0
BEL,CHE,407.0
BEL,CHL,437.0
BEL,COL,353.0
BEL,CRI,407.0
BEL,CZE,491.0
BEL,DEU,363.0
BEL,DNK,455.0
BEL,DOM,461.0
BEL,ESP,449.0
BEL,EST,427.0
BEL,FIN,531.0
BEL,FRA,505.0
BEL,GBR,475.0
BEL,GEO,505.0
BEL,GRC,417.0
BEL,HKG,593.0
BEL,HRV,447.0
BEL,HUN,463.0
BEL,IDN,485.0
BEL,IRL,443.0
BEL,ISL,445.0
BEL,ITA,376.0
BEL,JOR,443.0
BEL,JPN,550.0
BEL,KAZ,421.0
BEL,KOR,505.0
BEL,KSV,503.0
BEL,LTU,361.0
BEL,LUX,451.0
BEL,LVA,463.0
BEL,MAC,555.0
BEL,MAR,324.0
BEL,MDA,477.0
BEL,MEX,417.0
BEL,MLT,351.0
BEL,MNE,473.0
BEL,MYS,392.0
BEL,NLD,565.0
BEL,NOR,574.0
BEL,NZL,355.0
BEL,PAN,431.0
BEL,PER,461.0
BEL,PHL,429.0
BEL,POL,473.0
BEL,PRT,547.0
BEL,QAT,437.0
BEL,QAZ,475.0
BEL,QCI,465.0
BEL,QMR,533.0
BEL,QRT,445.0
BEL,ROU,461.0
BEL,RUS,462.0
BEL,SAU,503.0
BEL,SGP,471.0
BEL,SRB,383.0
BEL,SVK,455.0
BEL,SVN,403.0
BEL,SWE,419.0
BEL,TAP,473.0
BEL,THA,371.0
BEL,TUR,473.0
BEL,UKR,516.0
BEL,URY,369.0
BEL,USA,543.0
BEL,VNM,459.0
BGR,BIH,382.0
BGR,BLR,447.0
BGR,BRA,388.0
BGR,BRN,380.0
BGR,CAN,521.0
BGR,CHE,360.0
BGR,CHL,350.0
BGR,COL,346.0
BGR,CRI,416.0
BGR,CZE,448.0
BGR,DEU,244.0
BGR,DNK,430.0
BGR,DOM,392.0
BGR,ESP,342.0
BGR,EST,396.0
BGR,FIN,381.0
BGR,FRA,384.0
BGR,GBR,360.0
BGR,GEO,396.0
BGR,GRC,408.0
BGR,HKG,544.0
BGR,HRV,446.0
BGR,HUN,402.0
BGR,IDN,400.0
BGR,IRL,404.0
BGR,ISL,372.0
BGR,ITA,317.0
BGR,JOR,402.0
BGR,JPN,543.0
BGR,KAZ,298.0
BGR,KOR,480.0
BGR,KSV,372.0
BGR,LTU,298.0
BGR,LUX,410.0
BGR,LVA,422.0
BGR,MAC,488.0
BGR,MAR,397.0
BGR,MDA,430.0
BGR,MEX,410.0
BGR,MLT,342.0
BGR,MNE,408.0
BGR,MYS,353.0
BGR,NLD,442.0
BGR,NOR,614.0
BGR,NZL,354.0
BGR,PAN,396.0
BGR,PER,452.0
BGR,PHL,328.0
BGR,POL,382.0
BGR,PRT,542.0
BGR,QAT,438.0
BGR,QAZ,304.0
BGR,QCI,472.0
BGR,QMR,554.0
BGR,QRT,388.0
BGR,ROU,420.0
BGR,RUS,415.0
BGR,SAU,412.0
BGR,SGP,512.0
BGR,SRB,346.0
BGR,SVK,418.0
BGR,SVN,302.0
BGR,SWE,467.0
BGR,TAP,478.0
BGR,THA,424.0
BGR,TUR,376.0
BGR,UKR,349.0
BGR,URY,488.0
BGR,USA,482.0
BGR,VNM,578.0
BIH,BLR,441.0
BIH,BRA,388.0
BIH,BRN,500.0
BIH,CAN,543.0
BIH,CHE,420.0
BIH,CHL,314.0
BIH,COL,370.0
BIH,CRI,356.0
BIH,CZE,464.0
BIH,DEU,426.0
BIH,DNK,428.0
BIH,DOM,482.0
BIH,ESP,384.0
BIH,EST,450.0
BIH,FIN,464.0
BIH,FRA,504.0
BIH,GBR,354.0
BIH,GEO,446.0
BIH,GRC,462.0
BIH,HKG,534.0
BIH,HRV,462.0
BIH,HUN,452.0
BIH,IDN,382.0
BIH,IRL,410.0
BIH,ISL,426.0
BIH,ITA,397.0
BIH,JOR,382.0
BIH,JPN,617.0
BIH,KAZ,392.0
BIH,KOR,474.0
BIH,KSV,458.0
BIH,LTU,392.0
BIH,LUX,376.0
BIH,LVA,464.0
BIH,MAC,470.0
BIH,MAR,471.0
BIH,MDA,350.0
BIH,MEX,428.0
BIH,MLT,358.0
BIH,MNE,332.0
BIH,MYS,459.0
BIH,NLD,546.0
BIH,NOR,628.0
BIH,NZL,486.0
BIH,PAN,422.0
BIH,PER,432.0
BIH,PHL,474.0
BIH,POL,368.0
BIH,PRT,554.0
BIH,QAT,394.0
BIH,QAZ,418.0
BIH,QCI,488.0
BIH,QMR,464.0
BIH,QRT,364.0
BIH,ROU,446.0
BIH,RUS,371.0
BIH,SAU,408.0
BIH,SGP,522.0
BIH,SRB,360.0
BIH,SVK,492.0
BIH,SVN,368.0
BIH,SWE,432.0
BIH,TAP,484.0
BIH,THA,468.0
BIH,TUR,430.0
BIH,UKR,467.0
BIH,URY,482.0
BIH,USA,378.0
BIH,VNM,564.0
BLR,BRA,395.0
BLR,BRN,483.0
BLR,CAN,570.0
BLR,CHE,465.0
BLR,CHL,439.0
BLR,COL,429.0
BLR,CRI,407.0
BLR,CZE,461.0
BLR,DEU,465.0
BLR,DNK,415.0
BLR,DOM,441.0
BLR,ESP,381.0
BLR,EST,373.0
BLR,FIN,459.0
BLR,FRA,463.0
BLR,GBR,487.0
BLR,GEO,453.0
BLR,GRC,377.0
BLR,HKG,603.0
BLR,HRV,423.0
BLR,HUN,479.0
BLR,IDN,433.0
BLR,IRL,449.0
BLR,ISL,439.0
BLR,ITA,494.0
BLR,JOR,479.0
BLR,JPN,600.0
BLR,KAZ,401.0
BLR,KOR,447.0
BLR,KSV,497.0
BLR,LTU,403.0
BLR,LUX,473.0
BLR,LVA,489.0
BLR,MAC,521.0
BLR,MAR,530.0
BLR,MDA,491.0
BLR,MEX,531.0
BLR,MLT,405.0
BLR,MNE,453.0
BLR,MYS,474.0
BLR,NLD,497.0
BLR,NOR,513.0
BLR,NZL,459.0
BLR,PAN,479.0
BLR,PER,505.0
BLR,PHL,469.0
BLR,POL,459.0
BLR,PRT,457.0
BLR,QAT,491.0
BLR,QAZ,469.0
BLR,QCI,501.0
BLR,QMR,447.0
BLR,QRT,505.0
BLR,ROU,423.0
BLR,RUS,342.0
BLR,SAU,439.0
BLR,SGP,427.0
BLR,SRB,427.0
BLR,SVK,403.0
BLR,SVN,405.0
BLR,SWE,365.0
BLR,TAP,503.0
BLR,THA,547.0
BLR,TUR,447.0
BLR,UKR,486.0
BLR,URY,479.0
BLR,USA,377.0
BLR,VNM,657.0
BRA,BRN,434.0
BRA,CAN,539.0
BRA,CHE,432.0
BRA,CHL,358.0
BRA,COL,352.0
BRA,CRI,450.0
BRA,CZE,486.0
BRA,DEU,380.0
BRA,DNK,424.0
BRA,DOM,428.0
BRA,ESP,352.0
BRA,EST,436.0
BRA,FIN,453.0
BRA,FRA,424.0
BRA,GBR,436.0
BRA,GEO,456.0
BRA,GRC,460.0
BRA,HKG,630.0
BRA,HRV,314.0
BRA,HUN,402.0
BRA,IDN,428.0
BRA,IRL,426.0
BRA,ISL,420.0
BRA,ITA,467.0
BRA,JOR,366.0
BRA,JPN,601.0
BRA,KAZ,336.0
BRA,KOR,456.0
BRA,KSV,448.0
BRA,LTU,331.0
BRA,LUX,396.0
BRA,LVA,418.0
BRA,MAC,468.0
BRA,MAR,445.0
BRA,MDA,474.0
BRA,MEX,396.0
BRA,MLT,368.0
BRA,MNE,438.0
BRA,MYS,435.0
BRA,NLD,462.0
BRA,NOR,590.0
BRA,NZL,428.0
BRA,PAN,460.0
BRA,PER,450.0
BRA,PHL,462.0
BRA,POL,417.0
BRA,PRT,470.0
BRA,QAT,374.0
BRA,QAZ,374.0
BRA,QCI,470.0
BRA,QMR,468.0
BRA,QRT,348.0
BRA,ROU,440.0
BRA,RUS,401.0
BRA,SAU,458.0
BRA,SGP,530.0
BRA,SRB,398.0
BRA,SVK,410.0
BRA,SVN,416.0
BRA,SWE,454.0
BRA,TAP,430.0
BRA,THA,448.0
BRA,TUR,444.0
BRA,UKR,477.0
BRA,URY,356.0
BRA,USA,498.0
BRA,VNM,544.0
BRN,CAN,587.0
BRN,CHE,408.0
BRN,CHL,400.0
BRN,COL,478.0
BRN,CRI,536.0
BRN,CZE,470.0
BRN,DEU,348.0
BRN,DNK,458.0
BRN,DOM,408.0
BRN,ESP,364.0
BRN,EST,458.0
BRN,FIN,506.0
BRN,FRA,470.0
BRN,GBR,416.0
BRN,GEO,490.0
BRN,GRC,388.0
BRN,HKG,590.0
BRN,HRV,448.0
BRN,HUN,478.0
BRN,IDN,466.0
BRN,IRL,508.0
BRN,ISL,464.0
BRN,ITA,403.0
BRN,JOR,414.0
BRN,JPN,615.0
BRN,KAZ,378.0
BRN,KOR,508.0
BRN,KSV,494.0
BRN,LTU,411.0
BRN,LUX,460.0
BRN,LVA,462.0
BRN,MAC,532.0
BRN,MAR,375.0
BRN,MDA,480.0
BRN,MEX,428.0
BRN,MLT,442.0
BRN,MNE,464.0
BRN,MYS,437.0
BRN,NLD,540.0
BRN,NOR,557.0
BRN,NZL,394.0
BRN,PAN,352.0
BRN,PER,530.0
BRN,PHL,346.0
BRN,POL,461.0
BRN,PRT,538.0
BRN,QAT,514.0
BRN,QAZ,404.0
BRN,QCI,554.0
BRN,QMR,530.0
BRN,QRT,450.0
BRN,ROU,360.0
BRN,RUS,453.0
BRN,SAU,522.0
BRN,SGP,492.0
BRN,SRB,376.0
BRN,SVK,458.0
BRN,SVN,408.0
BRN,SWE,527.0
BRN,TAP,562.0
BRN,THA,446.0
BRN,TUR,424.0
BRN,UKR,453.0
BRN,URY,358.0
BRN,USA,548.0
BRN,VNM,608.0
CAN,CHE,579.0
CAN,CHL,587.0
CAN,COL,519.0
CAN,CRI,559.0
CAN,CZE,707.0
CAN,DEU,581.0
CAN,DNK,535.0
CAN,DOM,559.0
CAN,ESP,575.0
CAN,EST,511.0
CAN,FIN,545.0
CAN,FRA,567.0
CAN,GBR,553.0
CAN,GEO,595.0
CAN,GRC,559.0
CAN,HKG,669.0
CAN,HRV,523.0
CAN,HUN,631.0
CAN,IDN,505.0
CAN,IRL,611.0
CAN,ISL,535.0
CAN,ITA,572.0
CAN,JOR,537.0
CAN,JPN,602.0
CAN,KAZ,555.0
CAN,KOR,563.0
CAN,KSV,605.0
CAN,LTU,577.0
CAN,LUX,527.0
CAN,LVA,559.0
CAN,MAC,647.0
CAN,MAR,664.0
CAN,MDA,557.0
CAN,MEX,627.0
CAN,MLT,577.0
CAN,MNE,571.0
CAN,MYS,636.0
CAN,NLD,571.0
CAN,NOR,693.0
CAN,NZL,519.0
CAN,PAN,617.0
CAN,PER,635.0
CAN,PHL,591.0
CAN,POL,509.0
CAN,PRT,713.0
CAN,QAT,591.0
CAN,QAZ,507.0
CAN,QCI,655.0
CAN,QMR,509.0
CAN,QRT,559.0
CAN,ROU,553.0
CAN,RUS,536.0
CAN,SAU,597.0
CAN,SGP,543.0
CAN,SRB,547.0
CAN,SVK,591.0
CAN,SVN,513.0
CAN,SWE,591.0
CAN,TAP,661.0
CAN,THA,503.0
CAN,TUR,523.0
CAN,UKR,564.0
CAN,URY,585.0
CAN,USA,657.0
CAN,VNM,701.0
CHE,CHL,350.0
CHE,COL,444.0
CHE,CRI,428.0
CHE,CZE,508.0
CHE,DEU,356.0
CHE,DNK,400.0
CHE,DOM,438.0
CHE,ESP,342.0
CHE,EST,482.0
CHE,FIN,432.0
CHE,FRA,348.0
CHE,GBR,456.0
CHE,GEO,406.0
CHE,GRC,420.0
CHE,HKG,644.0
CHE,HRV,454.0
CHE,HUN,474.0
CHE,IDN,402.0
CHE,IRL,454.0
CHE,ISL,398.0
CHE,ITA,361.0
CHE,JOR,446.0
CHE,JPN,635.0
CHE,KAZ,380.0
CHE,KOR,490.0
CHE,KSV,480.0
CHE,LTU,410.0
CHE,LUX,386.0
CHE,LVA,476.0
CHE,MAC,522.0
CHE,MAR,395.0
CHE,MDA,382.0
CHE,MEX,336.0
CHE,MLT,374.0
CHE,MNE,394.0
CHE,MYS,491.0
CHE,NLD,568.0
CHE,NOR,649.0
CHE,NZL,340.0
CHE,PAN,398.0
CHE,PER,508.0
CHE,PHL,492.0
CHE,POL,546.0
CHE,PRT,560.0
CHE,QAT,396.0
CHE,QAZ,456.0
CHE,QCI,422.0
CHE,QMR,512.0
CHE,QRT,510.0
CHE,ROU,428.0
CHE,RUS,535.0
CHE,SAU,432.0
CHE,SGP,522.0
CHE,SRB,394.0
CHE,SVK,524.0
CHE,SVN,372.0
CHE,SWE,462.0
CHE,TAP,500.0
CHE,THA,472.0
CHE,TUR,416.0
CHE,UKR,423.0
CHE,URY,386.0
CHE,USA,484.0
CHE,VNM,574.0
CHL,COL,406.0
CHL,CRI,394.0
CHL,CZE,524.0
CHL,DEU,412.0
CHL,DNK,378.0
CHL,DOM,524.0
CHL,ESP,328.0
CHL,EST,418.0
CHL,FIN,424.0
CHL,FRA,414.0
CHL,GBR,372.0
CHL,GEO,502.0
CHL,GRC,406.0
CHL,HKG,602.0
CHL,HRV,412.0
CHL,HUN,418.0
CHL,IDN,466.0
CHL,IRL,420.0
CHL,ISL,338.0
CHL,ITA,351.0
CHL,JOR,410.0
CHL,JPN,649.0
CHL,KAZ,330.0
CHL,KOR,470.0
CHL,KSV,472.0
CHL,LTU,384.0
CHL,LUX,414.0
CHL,LVA,468.0
CHL,MAC,442.0
CHL,MAR,459.0
CHL,MDA,384.0
CHL,MEX,292.0
CHL,MLT,316.0
CHL,MNE,388.0
CHL,MYS,473.0
CHL,NLD,508.0
CHL,NOR,547.0
CHL,NZL,370.0
CHL,PAN,408.0
CHL,PER,430.0
CHL,PHL,450.0
CHL,POL,448.0
CHL,PRT,490.0
CHL,QAT,400.0
CHL,QAZ,354.0
CHL,QCI,442.0
CHL,QMR,544.0
CHL,QRT,392.0
CHL,ROU,434.0
CHL,RUS,445.0
CHL,SAU,416.0
CHL,SGP,498.0
CHL,SRB,338.0
CHL,SVK,412.0
CHL,SVN,356.0
CHL,SWE,478.0
CHL,TAP,552.0
CHL,THA,450.0
CHL,TUR,476.0
CHL,UKR,401.0
CHL,URY,402.0
CHL,USA,440.0
CHL,VNM,564.0
COL,CRI,420.0
COL,CZE,392.0
COL,DEU,370.0
COL,DNK,442.0
COL,DOM,392.0
COL,ESP,388.0
COL,EST,460.0
COL,FIN,474.0
COL,FRA,468.0
COL,GBR,468.0
COL,GEO,416.0
COL,GRC,384.0
COL,HKG,512.0
COL,HRV,350.0
COL,HUN,396.0
COL,IDN,452.0
COL,IRL,396.0
COL,ISL,456.0
COL,ITA,395.0
COL,JOR,334.0
COL,JPN,561.0
COL,KAZ,360.0
COL,KOR,432.0
COL,KSV,416.0
COL,LTU,258.0
COL,LUX,388.0
COL,LVA,484.0
COL,MAC,450.0
COL,MAR,405.0
COL,MDA,424.0
COL,MEX,374.0
COL,MLT,346.0
COL,MNE,380.0
COL,MYS,367.0
COL,NLD,510.0
COL,NOR,521.0
COL,NZL,400.0
COL,PAN,406.0
COL,PER,416.0
COL,PHL,414.0
COL,POL,366.0
COL,PRT,430.0
COL,QAT,426.0
COL,QAZ,382.0
COL,QCI,458.0
COL,QMR,526.0
COL,QRT,406.0
COL,ROU,404.0
COL,RUS,365.0
COL,SAU,414.0
COL,SGP,494.0
COL,SRB,364.0
COL,SVK,354.0
COL,SVN,300.0
COL,SWE,364.0
COL,TAP,462.0
COL,THA,356.0
COL,TUR,378.0
COL,UKR,373.0
COL,URY,406.0
COL,USA,544.0
COL,VNM,514.0
CRI,CZE,456.0
CRI,DEU,454.0
CRI,DNK,430.0
CRI,DOM,504.0
CRI,ESP,382.0
CRI,EST,310.0
CRI,FIN,410.0
CRI,FRA,424.0
CRI,GBR,438.0
CRI,GEO,474.0
CRI,GRC,466.0
CRI,HKG,590.0
CRI,HRV,522.0
CRI,HUN,586.0
CRI,IDN,510.0
CRI,IRL,450.0
CRI,ISL,402.0
CRI,ITA,453.0
CRI,JOR,468.0
CRI,JPN,577.0
CRI,KAZ,410.0
CRI,KOR,482.0
CRI,KSV,478.0
CRI,LTU,398.0
CRI,LUX,388.0
CRI,LVA,406.0
CRI,MAC,586.0
CRI,MAR,511.0
CRI,MDA,484.0
CRI,MEX,444.0
CRI,MLT,372.0
CRI,MNE,362.0
CRI,MYS,467.0
CRI,NLD,524.0
CRI,NOR,582.0
CRI,NZL,402.0
CRI,PAN,444.0
CRI,PER,504.0
CRI,PHL,474.0
CRI,POL,450.0
CRI,PRT,594.0
CRI,QAT,432.0
CRI,QAZ,510.0
CRI,QCI,432.0
CRI,QMR,522.0
CRI,QRT,470.0
CRI,ROU,452.0
CRI,RUS,417.0
CRI,SAU,428.0
CRI,SGP,440.0
CRI,SRB,402.0
CRI,SVK,450.0
CRI,SVN,366.0
CRI,SWE,364.0
CRI,TAP,462.0
CRI,THA,436.0
CRI,TUR,490.0
CRI,UKR,471.0
CRI,URY,536.0
CRI,USA,434.0
CRI,VNM,590.0
CZE,DEU,446.0
CZE,DNK,482.0
CZE,DOM,478.0
CZE,ESP,424.0
CZE,EST,470.0
CZE,FIN,489.0
CZE,FRA,450.0
CZE,GBR,472.0
CZE,GEO,454.0
CZE,GRC,472.0
CZE,HKG,502.0
CZE,HRV,474.0
CZE,HUN,448.0
CZE,IDN,454.0
CZE,IRL,318.0
CZE,ISL,474.0
CZE,ITA,419.0
CZE,JOR,472.0
CZE,JPN,503.0
CZE,KAZ,418.0
CZE,KOR,456.0
CZE,KSV,470.0
CZE,LTU,393.0
CZE,LUX,416.0
CZE,LVA,446.0
CZE,MAC,450.0
CZE,MAR,471.0
CZE,MDA,524.0
CZE,MEX,478.0
CZE,MLT,444.0
CZE,MNE,464.0
CZE,MYS,357.0
CZE,NLD,502.0
CZE,NOR,554.0
CZE,NZL,526.0
CZE,PAN,530.0
CZE,PER,522.0
CZE,PHL,486.0
CZE,POL,361.0
CZE,PRT,520.0
CZE,QAT,536.0
CZE,QAZ,458.0
CZE,QCI,500.0
CZE,QMR,534.0
CZE,QRT,458.0
CZE,ROU,424.0
CZE,RUS,431.0
CZE,SAU,514.0
CZE,SGP,468.0
CZE,SRB,414.0
CZE,SVK,428.0
CZE,SVN,432.0
CZE,SWE,370.0
CZE,TAP,506.0
CZE,THA,472.0
CZE,TUR,388.0
CZE,UKR,453.0
CZE,URY,532.0
CZE,USA,480.0
CZE,VNM,590.0
DEU,DNK,452.0
DEU,DOM,398.0
DEU,ESP,388.0
DEU,EST,442.0
DEU,FIN,434.0
DEU,FRA,394.0
DEU,GBR,366.0
DEU,GEO,414.0
DEU,GRC,378.0
DEU,HKG,508.0
DEU,HRV,436.0
DEU,HUN,436.0
DEU,IDN,412.0
DEU,IRL,450.0
DEU,ISL,348.0
DEU,ITA,389.0
DEU,JOR,416.0
DEU,JPN,589.0
DEU,KAZ,284.0
DEU,KOR,532.0
