Country1,Country2,Footrule
ARG,FRA,450.0
ARG,GBR,440.0
ARG,GEO,522.0
ARG,GRC,371.0
ARG,HKG,602.0
ARG,HRV,448.0
ARG,HUN,406.0
ARG,IDN,414.0
ARG,IRL,434.0
ARG,ISL,308.0
ARG,ITA,411.0
ARG,JOR,472.0
ARG,JPN,549.0
ARG,KAZ,344.0
ARG,KOR,484.0
ARG,KSV,524.0
ARG,LTU,413.0
ARG,LUX,498.0
ARG,LVA,418.0
ARG,MAC,450.0
ARG,MAR,379.0
ARG,MDA,562.0
ARG,MEX,402.0
ARG,MLT,474.0
ARG,MNE,385.0
ARG,MYS,437.0
ARG,NLD,539.0
ARG,NOR,618.0
ARG,NZL,384.0
ARG,PAN,434.0
ARG,PER,368.0
ARG,PHL,408.0
ARG,POL,414.0
ARG,PRT,496.0
ARG,QAT,470.0
ARG,QAZ,396.0
ARG,QCI,456.0
ARG,QMR,500.0
ARG,QRT,444.0
ARG,ROU,470.0
ARG,RUS,379.0
ARG,SAU,314.0
ARG,SGP,534.0
ARG,SRB,386.0
ARG,SVK,373.0
ARG,SVN,364.0
ARG,SWE,474.0
ARG,TAP,472.0
ARG,THA,438.0
ARG,TUR,496.0
ARG,UKR,389.0
ARG,URY,436.0
ARG,USA,546.0
ARG,VNM,632.0
AUS,AUT,405.0
AUS,BEL,386.0
AUS,BGR,397.0
AUS,BIH,407.0
AUS,BLR,506.0
AUS,BRA,353.0
AUS,BRN,455.0
AUS,CAN,550.0
AUS,CHE,327.0
AUS,CHL,379.0
AUS,COL,405.0
AUS,CRI,589.0
AUS,CZE,459.0
AUS,DEU,463.0
AUS,DNK,357.0
AUS,DOM,435.0
AUS,ESP,393.0
AUS,EST,457.0
AUS,FIN,407.0
AUS,FRA,479.0
AUS,GBR,359.0
AUS,GEO,491.0
AUS,GRC,367.0
AUS,HKG,667.0
AUS,HRV,443.0
AUS,HUN,425.0
AUS,IDN,467.0
AUS,IRL,387.0
AUS,ISL,407.0
AUS,ITA,364.0
AUS,JOR,437.0
AUS,JPN,532.0
AUS,KAZ,333.0
AUS,KOR,577.0
AUS,KSV,511.0
AUS,LTU,357.0
AUS,LUX,535.0
AUS,LVA,401.0
AUS,MAC,551.0
AUS,MAR,466.0
AUS,MDA,505.0
AUS,MEX,351.0
AUS,MLT,387.0
AUS,MNE,419.0
AUS,MYS,408.0
AUS,NLD,517.0
AUS,NOR,584.0
AUS,NZL,365.0
AUS,PAN,333.0
AUS,PER,531.0
AUS,PHL,423.0
AUS,POL,499.0
AUS,PRT,577.0
AUS,QAT,493.0
AUS,QAZ,455.0
AUS,QCI,433.0
AUS,QMR,565.0
AUS,QRT,449.0
AUS,ROU,483.0
AUS,RUS,396.0
AUS,SAU,321.0
AUS,SGP,481.0
AUS,SRB,429.0
AUS,SVK,419.0
AUS,SVN,455.0
AUS,SWE,461.0
AUS,TAP,505.0
AUS,THA,465.0
AUS,TUR,381.0
AUS,UKR,504.0
AUS,URY,445.0
AUS,USA,477.0
AUS,VNM,605.0
AUT,BEL,437.0
AUT,BGR,461.0
AUT,BIH,430.0
AUT,BLR,461.0
AUT,BRA,386.0
AUT,BRN,520.0
AUT,CAN,603.0
AUT,CHE,336.0
AUT,CHL,298.0
AUT,COL,376.0
AUT,CRI,458.0
AUT,CZE,517.0
AUT,DEU,462.0
AUT,DNK,436.0
AUT,DOM,486.0
AUT,ESP,428.0
AUT,EST,536.0
AUT,FIN,429.0
AUT,FRA,476.0
AUT,GBR,478.0
AUT,GEO,536.0
AUT,GRC,393.0
AUT,HKG,664.0
AUT,HRV,464.0
AUT,HUN,396.0
AUT,IDN,484.0
AUT,IRL,386.0
AUT,ISL,430.0
AUT,ITA,449.0
AUT,JOR,444.0
AUT,JPN,525.0
AUT,KAZ,358.0
AUT,KOR,466.0
AUT,KSV,434.0
AUT,LTU,465.0
AUT,LUX,556.0
AUT,LVA,432.0
AUT,MAC,516.0
AUT,MAR,457.0
AUT,MDA,542.0
AUT,MEX,436.0
AUT,MLT,426.0
AUT,MNE,405.0
AUT,MYS,437.0
AUT,NLD,561.0
AUT,NOR,604.0
AUT,NZL,424.0
AUT,PAN,398.0
AUT,PER,460.0
AUT,PHL,494.0
AUT,POL,474.0
AUT,PRT,516.0
AUT,QAT,504.0
AUT,QAZ,494.0
AUT,QCI,468.0
AUT,QMR,530.0
AUT,QRT,530.0
AUT,ROU,420.0
AUT,RUS,457.0
AUT,SAU,428.0
AUT,SGP,482.0
AUT,SRB,396.0
AUT,SVK,323.0
AUT,SVN,366.0
AUT,SWE,538.0
AUT,TAP,508.0
AUT,THA,496.0
AUT,TUR,402.0
AUT,UKR,483.0
AUT,URY,404.0
AUT,USA,526.0
AUT,VNM,614.0
BEL,BGR,487.0
BEL,BIH,475.0
BEL,BLR,538.0
BEL,BRA,373.0
BEL,BRN,509.0
BEL,CAN,676.0
BEL,CHE,477.0
BEL,CHL,439.0
BEL,COL,417.0
BEL,CRI,577.0
BEL,CZE,461.0
BEL,DEU,469.0
BEL,DNK,533.0
BEL,DOM,501.0
BEL,ESP,499.0
BEL,EST,499.0
BEL,FIN,421.0
BEL,FRA,549.0
BEL,GBR,465.0
BEL,GEO,481.0
BEL,GRC,309.0
BEL,HKG,597.0
BEL,HRV,467.0
BEL,HUN,445.0
BEL,IDN,529.0
BEL,IRL,417.0
BEL,ISL,541.0
BEL,ITA,396.0
BEL,JOR,539.0
BEL,JPN,548.0
BEL,KAZ,531.0
BEL,KOR,607.0
BEL,KSV,539.0
BEL,LTU,399.0
BEL,LUX,481.0
BEL,LVA,455.0
BEL,MAC,613.0
BEL,MAR,382.0
BEL,MDA,583.0
BEL,MEX,445.0
BEL,MLT,469.0
BEL,MNE,471.0
BEL,MYS,472.0
BEL,NLD,567.0
BEL,NOR,632.0
BEL,NZL,445.0
BEL,PAN,441.0
BEL,PER,553.0
BEL,PHL,409.0
BEL,POL,433.0
BEL,PRT,599.0
BEL,QAT,523.0
BEL,QAZ,415.0
BEL,QCI,425.0
BEL,QMR,441.0
BEL,QRT,481.0
BEL,ROU,481.0
BEL,RUS,346.0
BEL,SAU,489.0
BEL,SGP,467.0
BEL,SRB,453.0
BEL,SVK,527.0
BEL,SVN,475.0
BEL,SWE,487.0
BEL,TAP,489.0
BEL,THA,461.0
BEL,TUR,465.0
BEL,UKR,564.0
BEL,URY,423.0
BEL,USA,469.0
BEL,VNM,571.0
BGR,BIH,417.0
BGR,BLR,571.0
BGR,BRA,423.0
BGR,BRN,584.0
BGR,CAN,615.0
BGR,CHE,436.0
BGR,CHL,456.0
BGR,COL,397.0
BGR,CRI,581.0
BGR,CZE,587.0
BGR,DEU,541.0
BGR,DNK,442.0
BGR,DOM,444.0
BGR,ESP,342.0
BGR,EST,483.0
BGR,FIN,467.0
BGR,FRA,480.0
BGR,GBR,422.0
BGR,GEO,497.0
BGR,GRC,468.0
BGR,HKG,641.0
BGR,HRV,427.0
BGR,HUN,397.0
BGR,IDN,510.0
BGR,IRL,440.0
BGR,ISL,372.0
BGR,ITA,415.0
BGR,JOR,472.0
BGR,JPN,592.0
BGR,KAZ,392.0
BGR,KOR,596.0
BGR,KSV,539.0
BGR,LTU,424.0
BGR,LUX,523.0
BGR,LVA,425.0
BGR,MAC,598.0
BGR,MAR,441.0
BGR,MDA,576.0
BGR,MEX,353.0
BGR,MLT,498.0
BGR,MNE,392.0
BGR,MYS,464.0
BGR,NLD,517.0
BGR,NOR,633.0
BGR,NZL,464.0
BGR,PAN,448.0
BGR,PER,496.0
BGR,PHL,521.0
BGR,POL,494.0
BGR,PRT,512.0
BGR,QAT,482.0
BGR,QAZ,479.0
BGR,QCI,440.0
BGR,QMR,567.0
BGR,QRT,375.0
BGR,ROU,485.0
BGR,RUS,403.0
BGR,SAU,441.0
BGR,SGP,552.0
BGR,SRB,439.0
BGR,SVK,449.0
BGR,SVN,394.0
BGR,SWE,512.0
BGR,TAP,535.0
BGR,THA,547.0
BGR,TUR,458.0
BGR,UKR,525.0
BGR,URY,433.0
BGR,USA,560.0
BGR,VNM,694.0
BIH,BLR,561.0
BIH,BRA,352.0
BIH,BRN,540.0
BIH,CAN,519.0
BIH,CHE,522.0
BIH,CHL,402.0
BIH,COL,368.0
BIH,CRI,530.0
BIH,CZE,513.0
BIH,DEU,506.0
BIH,DNK,398.0
BIH,DOM,430.0
BIH,ESP,436.0
BIH,EST,484.0
BIH,FIN,475.0
BIH,FRA,492.0
BIH,GBR,442.0
BIH,GEO,526.0
BIH,GRC,419.0
BIH,HKG,540.0
BIH,HRV,476.0
BIH,HUN,482.0
BIH,IDN,482.0
BIH,IRL,406.0
BIH,ISL,410.0
BIH,ITA,383.0
BIH,JOR,510.0
BIH,JPN,535.0
BIH,KAZ,438.0
BIH,KOR,662.0
BIH,KSV,592.0
BIH,LTU,425.0
BIH,LUX,402.0
BIH,LVA,450.0
BIH,MAC,534.0
BIH,MAR,473.0
BIH,MDA,574.0
BIH,MEX,406.0
BIH,MLT,510.0
BIH,MNE,413.0
BIH,MYS,495.0
BIH,NLD,599.0
BIH,NOR,644.0
BIH,NZL,508.0
BIH,PAN,406.0
BIH,PER,534.0
BIH,PHL,466.0
BIH,POL,454.0
BIH,PRT,602.0
BIH,QAT,482.0
BIH,QAZ,444.0
BIH,QCI,404.0
BIH,QMR,498.0
BIH,QRT,496.0
BIH,ROU,458.0
BIH,RUS,433.0
BIH,SAU,416.0
BIH,SGP,580.0
BIH,SRB,480.0
BIH,SVK,479.0
BIH,SVN,396.0
BIH,SWE,466.0
BIH,TAP,596.0
BIH,THA,534.0
BIH,TUR,486.0
BIH,UKR,455.0
BIH,URY,480.0
BIH,USA,492.0
BIH,VNM,662.0
BLR,BRA,501.0
BLR,BRN,569.0
BLR,CAN,572.0
BLR,CHE,503.0
BLR,CHL,483.0
BLR,COL,443.0
BLR,CRI,519.0
BLR,CZE,541.0
BLR,DEU,465.0
BLR,DNK,529.0
BLR,DOM,547.0
BLR,ESP,531.0
BLR,EST,551.0
BLR,FIN,569.0
BLR,FRA,491.0
BLR,GBR,577.0
BLR,GEO,575.0
BLR,GRC,489.0
BLR,HKG,655.0
BLR,HRV,563.0
BLR,HUN,491.0
BLR,IDN,515.0
BLR,IRL,605.0
BLR,ISL,533.0
BLR,ITA,558.0
BLR,JOR,541.0
BLR,JPN,530.0
BLR,KAZ,523.0
BLR,KOR,407.0
BLR,KSV,577.0
BLR,LTU,491.0
BLR,LUX,545.0
BLR,LVA,537.0
BLR,MAC,587.0
BLR,MAR,580.0
BLR,MDA,583.0
BLR,MEX,565.0
BLR,MLT,501.0
BLR,MNE,561.0
BLR,MYS,480.0
BLR,NLD,639.0
BLR,NOR,515.0
BLR,NZL,499.0
BLR,PAN,465.0
BLR,PER,579.0
BLR,PHL,523.0
BLR,POL,565.0
BLR,PRT,539.0
BLR,QAT,605.0
BLR,QAZ,577.0
BLR,QCI,485.0
BLR,QMR,591.0
BLR,QRT,557.0
BLR,ROU,507.0
BLR,RUS,454.0
BLR,SAU,505.0
BLR,SGP,517.0
BLR,SRB,479.0
BLR,SVK,453.0
BLR,SVN,399.0
BLR,SWE,499.0
BLR,TAP,575.0
BLR,THA,533.0
BLR,TUR,561.0
BLR,UKR,570.0
BLR,URY,473.0
BLR,USA,603.0
BLR,VNM,683.0
BRA,BRN,426.0
BRA,CAN,553.0
BRA,CHE,446.0
BRA,CHL,358.0
BRA,COL,354.0
BRA,CRI,512.0
BRA,CZE,429.0
BRA,DEU,388.0
BRA,DNK,406.0
BRA,DOM,386.0
BRA,ESP,408.0
BRA,EST,442.0
BRA,FIN,481.0
BRA,FRA,416.0
BRA,GBR,434.0
BRA,GEO,498.0
BRA,GRC,301.0
BRA,HKG,594.0
BRA,HRV,502.0
BRA,HUN,432.0
BRA,IDN,476.0
BRA,IRL,456.0
BRA,ISL,416.0
BRA,ITA,445.0
BRA,JOR,440.0
BRA,JPN,535.0
BRA,KAZ,404.0
BRA,KOR,542.0
BRA,KSV,502.0
BRA,LTU,353.0
BRA,LUX,396.0
BRA,LVA,464.0
BRA,MAC,492.0
BRA,MAR,379.0
BRA,MDA,552.0
BRA,MEX,392.0
BRA,MLT,456.0
BRA,MNE,347.0
BRA,MYS,457.0
BRA,NLD,541.0
BRA,NOR,657.0
BRA,NZL,366.0
BRA,PAN,368.0
BRA,PER,420.0
BRA,PHL,462.0
BRA,POL,452.0
BRA,PRT,594.0
BRA,QAT,498.0
BRA,QAZ,406.0
BRA,QCI,404.0
BRA,QMR,478.0
BRA,QRT,466.0
BRA,ROU,472.0
BRA,RUS,353.0
BRA,SAU,338.0
BRA,SGP,504.0
BRA,SRB,398.0
BRA,SVK,427.0
BRA,SVN,408.0
BRA,SWE,434.0
BRA,TAP,532.0
BRA,THA,452.0
BRA,TUR,484.0
BRA,UKR,409.0
BRA,URY,402.0
BRA,USA,498.0
BRA,VNM,656.0
BRN,CAN,689.0
BRN,CHE,456.0
BRN,CHL,500.0
BRN,COL,540.0
BRN,CRI,626.0
BRN,CZE,514.0
BRN,DEU,530.0
BRN,DNK,526.0
BRN,DOM,436.0
BRN,ESP,534.0
BRN,EST,506.0
BRN,FIN,560.0
BRN,FRA,572.0
BRN,GBR,446.0
BRN,GEO,582.0
BRN,GRC,408.0
BRN,HKG,622.0
BRN,HRV,640.0
BRN,HUN,444.0
BRN,IDN,486.0
BRN,IRL,556.0
BRN,ISL,460.0
BRN,ITA,477.0
BRN,JOR,498.0
BRN,JPN,579.0
BRN,KAZ,444.0
BRN,KOR,556.0
BRN,KSV,610.0
BRN,LTU,532.0
BRN,LUX,644.0
BRN,LVA,482.0
BRN,MAC,568.0
BRN,MAR,479.0
BRN,MDA,616.0
BRN,MEX,526.0
BRN,MLT,478.0
BRN,MNE,532.0
BRN,MYS,473.0
BRN,NLD,612.0
BRN,NOR,633.0
BRN,NZL,414.0
BRN,PAN,440.0
BRN,PER,426.0
BRN,PHL,440.0
BRN,POL,580.0
BRN,PRT,610.0
BRN,QAT,526.0
BRN,QAZ,500.0
BRN,QCI,520.0
BRN,QMR,584.0
BRN,QRT,590.0
BRN,ROU,510.0
BRN,RUS,497.0
BRN,SAU,400.0
BRN,SGP,542.0
BRN,SRB,498.0
BRN,SVK,506.0
BRN,SVN,532.0
BRN,SWE,630.0
BRN,TAP,556.0
BRN,THA,434.0
BRN,TUR,528.0
BRN,UKR,497.0
BRN,URY,442.0
BRN,USA,522.0
BRN,VNM,554.0
CAN,CHE,609.0
CAN,CHL,615.0
CAN,COL,521.0
CAN,CRI,643.0
CAN,CZE,595.0
CAN,DEU,605.0
CAN,DNK,565.0
CAN,DOM,611.0
CAN,ESP,601.0
CAN,EST,641.0
CAN,FIN,655.0
CAN,FRA,609.0
CAN,GBR,589.0
CAN,GEO,711.0
CAN,GRC,611.0
CAN,HKG,719.0
CAN,HRV,665.0
CAN,HUN,667.0
CAN,IDN,543.0
CAN,IRL,615.0
CAN,ISL,627.0
CAN,ITA,572.0
CAN,JOR,627.0
CAN,JPN,564.0
CAN,KAZ,563.0
CAN,KOR,597.0
CAN,KSV,611.0
CAN,LTU,607.0
CAN,LUX,585.0
CAN,LVA,637.0
CAN,MAC,553.0
CAN,MAR,672.0
CAN,MDA,635.0
CAN,MEX,581.0
CAN,MLT,645.0
CAN,MNE,585.0
CAN,MYS,532.0
CAN,NLD,645.0
CAN,NOR,617.0
CAN,NZL,541.0
CAN,PAN,611.0
CAN,PER,617.0
CAN,PHL,607.0
CAN,POL,617.0
CAN,PRT,555.0
CAN,QAT,633.0
CAN,QAZ,607.0
CAN,QCI,619.0
CAN,QMR,581.0
CAN,QRT,689.0
CAN,ROU,649.0
CAN,RUS,596.0
CAN,SAU,549.0
CAN,SGP,543.0
CAN,SRB,629.0
CAN,SVK,547.0
CAN,SVN,589.0
CAN,SWE,473.0
CAN,TAP,629.0
CAN,THA,617.0
CAN,TUR,537.0
CAN,UKR,586.0
CAN,URY,683.0
CAN,USA,641.0
CAN,VNM,785.0
CHE,CHL,402.0
CHE,COL,430.0
CHE,CRI,614.0
CHE,CZE,515.0
CHE,DEU,478.0
CHE,DNK,394.0
CHE,DOM,482.0
CHE,ESP,470.0
CHE,EST,504.0
CHE,FIN,423.0
CHE,FRA,460.0
CHE,GBR,416.0
CHE,GEO,538.0
CHE,GRC,432.0
CHE,HKG,646.0
CHE,HRV,484.0
CHE,HUN,406.0
CHE,IDN,436.0
CHE,IRL,450.0
CHE,ISL,394.0
CHE,ITA,485.0
CHE,JOR,526.0
CHE,JPN,505.0
CHE,KAZ,348.0
CHE,KOR,440.0
CHE,KSV,508.0
CHE,LTU,476.0
CHE,LUX,578.0
CHE,LVA,426.0
CHE,MAC,474.0
CHE,MAR,493.0
CHE,MDA,530.0
CHE,MEX,420.0
CHE,MLT,482.0
CHE,MNE,488.0
CHE,MYS,391.0
CHE,NLD,501.0
CHE,NOR,557.0
CHE,NZL,352.0
CHE,PAN,380.0
CHE,PER,492.0
CHE,PHL,460.0
CHE,POL,468.0
CHE,PRT,438.0
CHE,QAT,472.0
CHE,QAZ,496.0
CHE,QCI,524.0
CHE,QMR,552.0
CHE,QRT,518.0
CHE,ROU,472.0
CHE,RUS,487.0
CHE,SAU,362.0
CHE,SGP,440.0
CHE,SRB,436.0
CHE,SVK,387.0
CHE,SVN,426.0
CHE,SWE,560.0
CHE,TAP,472.0
CHE,THA,502.0
CHE,TUR,396.0
CHE,UKR,537.0
CHE,URY,454.0
CHE,USA,488.0
CHE,VNM,562.0
CHL,COL,378.0
CHL,CRI,456.0
CHL,CZE,496.0
CHL,DEU,492.0
CHL,DNK,330.0
CHL,DOM,452.0
CHL,ESP,460.0
CHL,EST,526.0
CHL,FIN,462.0
CHL,FRA,472.0
CHL,GBR,448.0
CHL,GEO,496.0
CHL,GRC,420.0
CHL,HKG,638.0
CHL,HRV,532.0
CHL,HUN,362.0
CHL,IDN,488.0
CHL,IRL,402.0
CHL,ISL,386.0
CHL,ITA,503.0
CHL,JOR,494.0
CHL,JPN,551.0
CHL,KAZ,392.0
CHL,KOR,416.0
CHL,KSV,592.0
CHL,LTU,440.0
CHL,LUX,500.0
CHL,LVA,482.0
CHL,MAC,498.0
CHL,MAR,419.0
CHL,MDA,562.0
CHL,MEX,430.0
CHL,MLT,342.0
CHL,MNE,468.0
CHL,MYS,487.0
CHL,NLD,524.0
CHL,NOR,524.0
CHL,NZL,474.0
CHL,PAN,442.0
CHL,PER,462.0
CHL,PHL,526.0
CHL,POL,444.0
CHL,PRT,504.0
CHL,QAT,484.0
CHL,QAZ,438.0
CHL,QCI,434.0
CHL,QMR,610.0
CHL,QRT,546.0
CHL,ROU,406.0
CHL,RUS,409.0
CHL,SAU,360.0
CHL,SGP,458.0
CHL,SRB,442.0
CHL,SVK,438.0
CHL,SVN,444.0
CHL,SWE,524.0
CHL,TAP,478.0
CHL,THA,504.0
CHL,TUR,418.0
CHL,UKR,513.0
CHL,URY,394.0
CHL,USA,486.0
CHL,VNM,658.0
COL,CRI,458.0
COL,CZE,451.0
COL,DEU,460.0
COL,DNK,392.0
COL,DOM,466.0
COL,ESP,390.0
COL,EST,518.0
COL,FIN,441.0
COL,FRA,484.0
COL,GBR,406.0
COL,GEO,512.0
COL,GRC,411.0
COL,HKG,640.0
COL,HRV,472.0
COL,HUN,436.0
COL,IDN,480.0
COL,IRL,400.0
COL,ISL,456.0
COL,ITA,403.0
COL,JOR,510.0
COL,JPN,555.0
COL,KAZ,398.0
COL,KOR,492.0
COL,KSV,518.0
COL,LTU,407.0
COL,LUX,484.0
COL,LVA,498.0
COL,MAC,582.0
COL,MAR,423.0
COL,MDA,630.0
COL,MEX,370.0
COL,MLT,462.0
COL,MNE,383.0
COL,MYS,399.0
COL,NLD,551.0
COL,NOR,566.0
COL,NZL,422.0
COL,PAN,382.0
COL,PER,446.0
COL,PHL,418.0
COL,POL,474.0
COL,PRT,534.0
COL,QAT,390.0
COL,QAZ,434.0
COL,QCI,422.0
COL,QMR,532.0
COL,QRT,444.0
COL,ROU,442.0
COL,RUS,427.0
COL,SAU,356.0
COL,SGP,518.0
COL,SRB,380.0
COL,SVK,455.0
COL,SVN,358.0
COL,SWE,446.0
COL,TAP,548.0
COL,THA,482.0
COL,TUR,426.0
COL,UKR,503.0
COL,URY,462.0
COL,USA,480.0
COL,VNM,688.0
CRI,CZE,521.0
CRI,DEU,580.0
CRI,DNK,472.0
CRI,DOM,626.0
CRI,ESP,588.0
CRI,EST,590.0
CRI,FIN,511.0
CRI,FRA,562.0
CRI,GBR,642.0
CRI,GEO,608.0
CRI,GRC,627.0
CRI,HKG,662.0
CRI,HRV,538.0
CRI,HUN,550.0
CRI,IDN,508.0
CRI,IRL,492.0
CRI,ISL,564.0
CRI,ITA,653.0
CRI,JOR,692.0
CRI,JPN,525.0
CRI,KAZ,546.0
CRI,KOR,556.0
CRI,KSV,682.0
CRI,LTU,519.0
CRI,LUX,524.0
CRI,LVA,554.0
CRI,MAC,630.0
CRI,MAR,541.0
CRI,MDA,684.0
CRI,MEX,618.0
CRI,MLT,540.0
CRI,MNE,579.0
CRI,MYS,561.0
CRI,NLD,575.0
CRI,NOR,526.0
CRI,NZL,598.0
CRI,PAN,566.0
CRI,PER,590.0
CRI,PHL,618.0
CRI,POL,490.0
CRI,PRT,622.0
CRI,QAT,516.0
CRI,QAZ,524.0
CRI,QCI,500.0
CRI,QMR,674.0
CRI,QRT,590.0
CRI,ROU,504.0
CRI,RUS,545.0
CRI,SAU,534.0
CRI,SGP,586.0
CRI,SRB,564.0
CRI,SVK,547.0
CRI,SVN,520.0
CRI,SWE,476.0
CRI,TAP,472.0
CRI,THA,554.0
CRI,TUR,532.0
CRI,UKR,581.0
CRI,URY,532.0
CRI,USA,582.0
CRI,VNM,772.0
CZE,DEU,466.0
CZE,DNK,455.0
CZE,DOM,506.0
CZE,ESP,497.0
CZE,EST,541.0
CZE,FIN,422.0
CZE,FRA,537.0
CZE,GBR,562.0
CZE,GEO,503.0
CZE,GRC,449.0
CZE,HKG,549.0
CZE,HRV,479.0
CZE,HUN,511.0
CZE,IDN,498.0
CZE,IRL,445.0
CZE,ISL,538.0
CZE,ITA,533.0
CZE,JOR,674.0
CZE,JPN,522.0
CZE,KAZ,490.0
CZE,KOR,492.0
CZE,KSV,569.0
CZE,LTU,461.0
CZE,LUX,518.0
CZE,LVA,542.0
CZE,MAC,501.0
CZE,MAR,489.0
CZE,MDA,600.0
CZE,MEX,574.0
CZE,MLT,550.0
CZE,MNE,585.0
CZE,MYS,480.0
CZE,NLD,540.0
CZE,NOR,684.0
CZE,NZL,532.0
CZE,PAN,480.0
CZE,PER,500.0
CZE,PHL,445.0
CZE,POL,426.0
CZE,PRT,575.0
CZE,QAT,532.0
CZE,QAZ,559.0
CZE,QCI,442.0
CZE,QMR,569.0
CZE,QRT,573.0
CZE,ROU,447.0
CZE,RUS,395.0
CZE,SAU,389.0
CZE,SGP,606.0
CZE,SRB,479.0
CZE,SVK,480.0
CZE,SVN,500.0
CZE,SWE,380.0
CZE,TAP,475.0
CZE,THA,475.0
CZE,TUR,486.0
CZE,UKR,471.0
CZE,URY,579.0
CZE,USA,451.0
CZE,VNM,598.0
DEU,DNK,528.0
DEU,DOM,358.0
DEU,ESP,456.0
DEU,EST,470.0
DEU,FIN,652.0
DEU,FRA,498.0
DEU,GBR,556.0
DEU,GEO,416.0
DEU,GRC,433.0
DEU,HKG,678.0
DEU,HRV,500.0
DEU,HUN,518.0
DEU,IDN,496.0
DEU,IRL,522.0
DEU,ISL,530.0
DEU,ITA,483.0
DEU,JOR,492.0
DEU,JPN,593.0
DEU,KAZ,466.0
DEU,KOR,600.0
