Country1,Country2,Footrule
AUS,GRC,571.0
AUS,HKG,645.0
AUS,HRV,567.0
AUS,HUN,461.0
AUS,IDN,509.0
AUS,IRL,555.0
AUS,ISL,468.0
AUS,ITA,492.0
AUS,JOR,559.0
AUS,JPN,616.0
AUS,KAZ,539.0
AUS,KOR,627.0
AUS,KSV,499.0
AUS,LTU,573.0
AUS,LUX,663.0
AUS,LVA,481.0
AUS,MAC,613.0
AUS,MAR,596.0
AUS,MDA,575.0
AUS,MEX,533.0
AUS,MLT,405.0
AUS,MNE,563.0
AUS,MYS,704.0
AUS,NLD,533.0
AUS,NOR,601.0
AUS,NZL,432.0
AUS,PAN,533.0
AUS,PER,557.0
AUS,PHL,643.0
AUS,POL,607.0
AUS,PRT,543.0
AUS,QAT,569.0
AUS,QAZ,473.0
AUS,QCI,689.0
AUS,QMR,531.0
AUS,QRT,623.0
AUS,ROU,541.0
AUS,RUS,618.0
AUS,SAU,473.0
AUS,SGP,602.0
AUS,SRB,527.0
AUS,SVK,523.0
AUS,SVN,557.0
AUS,SWE,523.0
AUS,TAP,587.0
AUS,THA,521.0
AUS,TUR,493.0
AUS,UKR,592.0
AUS,URY,543.0
AUS,USA,563.0
AUS,VNM,609.0
AUT,BEL,533.0
AUT,BGR,562.0
AUT,BIH,668.0
AUT,BLR,593.0
AUT,BRA,642.0
AUT,BRN,500.0
AUT,CAN,661.0
AUT,CHE,390.0
AUT,CHL,500.0
AUT,COL,456.0
AUT,CRI,520.0
AUT,CZE,465.0
AUT,DEU,470.0
AUT,DNK,419.0
AUT,DOM,612.0
AUT,ESP,478.0
AUT,EST,488.0
AUT,FIN,631.0
AUT,FRA,450.0
AUT,GBR,548.0
AUT,GEO,520.0
AUT,GRC,416.0
AUT,HKG,510.0
AUT,HRV,436.0
AUT,HUN,504.0
AUT,IDN,536.0
AUT,IRL,467.0
AUT,ISL,533.0
AUT,ITA,497.0
AUT,JOR,470.0
AUT,JPN,592.0
AUT,KAZ,422.0
AUT,KOR,544.0
AUT,KSV,496.0
AUT,LTU,470.0
AUT,LUX,556.0
AUT,LVA,452.0
AUT,MAC,530.0
AUT,MAR,541.0
AUT,MDA,516.0
AUT,MEX,546.0
AUT,MLT,418.0
AUT,MNE,482.0
AUT,MYS,511.0
AUT,NLD,541.0
AUT,NOR,568.0
AUT,NZL,504.0
AUT,PAN,524.0
AUT,PER,602.0
AUT,PHL,522.0
AUT,POL,586.0
AUT,PRT,556.0
AUT,QAT,464.0
AUT,QAZ,538.0
AUT,QCI,522.0
AUT,QMR,628.0
AUT,QRT,530.0
AUT,ROU,554.0
AUT,RUS,537.0
AUT,SAU,552.0
AUT,SGP,633.0
AUT,SRB,512.0
AUT,SVK,422.0
AUT,SVN,464.0
AUT,SWE,470.0
AUT,TAP,462.0
AUT,THA,632.0
AUT,TUR,568.0
AUT,UKR,557.0
AUT,URY,482.0
AUT,USA,544.0
AUT,VNM,666.0
BEL,BGR,695.0
BEL,BIH,645.0
BEL,BLR,578.0
BEL,BRA,715.0
BEL,BRN,569.0
BEL,CAN,702.0
BEL,CHE,653.0
BEL,CHL,643.0
BEL,COL,703.0
BEL,CRI,591.0
BEL,CZE,585.0
BEL,DEU,599.0
BEL,DNK,621.0
BEL,DOM,671.0
BEL,ESP,655.0
BEL,EST,607.0
BEL,FIN,577.0
BEL,FRA,625.0
BEL,GBR,653.0
BEL,GEO,741.0
BEL,GRC,471.0
BEL,HKG,607.0
BEL,HRV,577.0
BEL,HUN,653.0
BEL,IDN,691.0
BEL,IRL,641.0
BEL,ISL,639.0
BEL,ITA,612.0
BEL,JOR,659.0
BEL,JPN,576.0
BEL,KAZ,651.0
BEL,KOR,611.0
BEL,KSV,563.0
BEL,LTU,529.0
BEL,LUX,607.0
BEL,LVA,611.0
BEL,MAC,605.0
BEL,MAR,612.0
BEL,MDA,655.0
BEL,MEX,629.0
BEL,MLT,567.0
BEL,MNE,593.0
BEL,MYS,574.0
BEL,NLD,551.0
BEL,NOR,583.0
BEL,NZL,572.0
BEL,PAN,581.0
BEL,PER,617.0
BEL,PHL,635.0
BEL,POL,599.0
BEL,PRT,667.0
BEL,QAT,641.0
BEL,QAZ,655.0
BEL,QCI,683.0
BEL,QMR,657.0
BEL,QRT,697.0
BEL,ROU,533.0
BEL,RUS,622.0
BEL,SAU,733.0
BEL,SGP,446.0
BEL,SRB,621.0
BEL,SVK,541.0
BEL,SVN,627.0
BEL,SWE,555.0
BEL,TAP,605.0
BEL,THA,645.0
BEL,TUR,599.0
BEL,UKR,620.0
BEL,URY,627.0
BEL,USA,563.0
BEL,VNM,777.0
BGR,BIH,560.0
BGR,BLR,603.0
BGR,BRA,538.0
BGR,BRN,448.0
BGR,CAN,673.0
BGR,CHE,488.0
BGR,CHL,546.0
BGR,COL,556.0
BGR,CRI,664.0
BGR,CZE,539.0
BGR,DEU,556.0
BGR,DNK,567.0
BGR,DOM,498.0
BGR,ESP,400.0
BGR,EST,500.0
BGR,FIN,617.0
BGR,FRA,506.0
BGR,GBR,642.0
BGR,GEO,594.0
BGR,GRC,568.0
BGR,HKG,704.0
BGR,HRV,474.0
BGR,HUN,472.0
BGR,IDN,520.0
BGR,IRL,549.0
BGR,ISL,495.0
BGR,ITA,471.0
BGR,JOR,446.0
BGR,JPN,622.0
BGR,KAZ,456.0
BGR,KOR,608.0
BGR,KSV,592.0
BGR,LTU,576.0
BGR,LUX,586.0
BGR,LVA,410.0
BGR,MAC,584.0
BGR,MAR,467.0
BGR,MDA,552.0
BGR,MEX,554.0
BGR,MLT,494.0
BGR,MNE,518.0
BGR,MYS,621.0
BGR,NLD,725.0
BGR,NOR,659.0
BGR,NZL,665.0
BGR,PAN,418.0
BGR,PER,402.0
BGR,PHL,578.0
BGR,POL,582.0
BGR,PRT,654.0
BGR,QAT,550.0
BGR,QAZ,460.0
BGR,QCI,718.0
BGR,QMR,594.0
BGR,QRT,504.0
BGR,ROU,506.0
BGR,RUS,481.0
BGR,SAU,474.0
BGR,SGP,777.0
BGR,SRB,442.0
BGR,SVK,456.0
BGR,SVN,430.0
BGR,SWE,430.0
BGR,TAP,612.0
BGR,THA,662.0
BGR,TUR,634.0
BGR,UKR,551.0
BGR,URY,370.0
BGR,USA,616.0
BGR,VNM,560.0
BIH,BLR,623.0
BIH,BRA,562.0
BIH,BRN,562.0
BIH,CAN,709.0
BIH,CHE,600.0
BIH,CHL,562.0
BIH,COL,544.0
BIH,CRI,662.0
BIH,CZE,475.0
BIH,DEU,624.0
BIH,DNK,543.0
BIH,DOM,678.0
BIH,ESP,526.0
BIH,EST,522.0
BIH,FIN,609.0
BIH,FRA,566.0
BIH,GBR,720.0
BIH,GEO,554.0
BIH,GRC,567.0
BIH,HKG,674.0
BIH,HRV,518.0
BIH,HUN,650.0
BIH,IDN,616.0
BIH,IRL,595.0
BIH,ISL,577.0
BIH,ITA,485.0
BIH,JOR,522.0
BIH,JPN,647.0
BIH,KAZ,526.0
BIH,KOR,680.0
BIH,KSV,572.0
BIH,LTU,522.0
BIH,LUX,502.0
BIH,LVA,568.0
BIH,MAC,662.0
BIH,MAR,469.0
BIH,MDA,613.0
BIH,MEX,586.0
BIH,MLT,591.0
BIH,MNE,507.0
BIH,MYS,601.0
BIH,NLD,608.0
BIH,NOR,652.0
BIH,NZL,660.0
BIH,PAN,438.0
BIH,PER,460.0
BIH,PHL,610.0
BIH,POL,572.0
BIH,PRT,586.0
BIH,QAT,428.0
BIH,QAZ,568.0
BIH,QCI,664.0
BIH,QMR,571.0
BIH,QRT,552.0
BIH,ROU,630.0
BIH,RUS,481.0
BIH,SAU,642.0
BIH,SGP,733.0
BIH,SRB,518.0
BIH,SVK,528.0
BIH,SVN,454.0
BIH,SWE,626.0
BIH,TAP,620.0
BIH,THA,656.0
BIH,TUR,544.0
BIH,UKR,549.0
BIH,URY,568.0
BIH,USA,734.0
BIH,VNM,664.0
BLR,BRA,681.0
BLR,BRN,507.0
BLR,CAN,646.0
BLR,CHE,557.0
BLR,CHL,703.0
BLR,COL,569.0
BLR,CRI,631.0
BLR,CZE,575.0
BLR,DEU,615.0
BLR,DNK,559.0
BLR,DOM,525.0
BLR,ESP,621.0
BLR,EST,485.0
BLR,FIN,653.0
BLR,FRA,647.0
BLR,GBR,605.0
BLR,GEO,557.0
BLR,GRC,587.0
BLR,HKG,581.0
BLR,HRV,599.0
BLR,HUN,631.0
BLR,IDN,585.0
BLR,IRL,521.0
BLR,ISL,574.0
BLR,ITA,610.0
BLR,JOR,609.0
BLR,JPN,630.0
BLR,KAZ,505.0
BLR,KOR,627.0
BLR,KSV,485.0
BLR,LTU,531.0
BLR,LUX,495.0
BLR,LVA,461.0
BLR,MAC,667.0
BLR,MAR,564.0
BLR,MDA,557.0
BLR,MEX,587.0
BLR,MLT,543.0
BLR,MNE,517.0
BLR,MYS,702.0
BLR,NLD,633.0
BLR,NOR,619.0
BLR,NZL,609.0
BLR,PAN,555.0
BLR,PER,585.0
BLR,PHL,641.0
BLR,POL,661.0
BLR,PRT,741.0
BLR,QAT,581.0
BLR,QAZ,535.0
BLR,QCI,717.0
BLR,QMR,537.0
BLR,QRT,519.0
BLR,ROU,473.0
BLR,RUS,526.0
BLR,SAU,601.0
BLR,SGP,626.0
BLR,SRB,503.0
BLR,SVK,585.0
BLR,SVN,581.0
BLR,SWE,537.0
BLR,TAP,513.0
BLR,THA,631.0
BLR,TUR,613.0
BLR,UKR,502.0
BLR,URY,645.0
BLR,USA,585.0
BLR,VNM,615.0
BRA,BRN,594.0
BRA,CAN,663.0
BRA,CHE,528.0
BRA,CHL,496.0
BRA,COL,668.0
BRA,CRI,804.0
BRA,CZE,632.0
BRA,DEU,626.0
BRA,DNK,616.0
BRA,DOM,612.0
BRA,ESP,608.0
BRA,EST,616.0
BRA,FIN,662.0
BRA,FRA,608.0
BRA,GBR,556.0
BRA,GEO,610.0
BRA,GRC,650.0
BRA,HKG,658.0
BRA,HRV,588.0
BRA,HUN,556.0
BRA,IDN,566.0
BRA,IRL,594.0
BRA,ISL,686.0
BRA,ITA,565.0
BRA,JOR,530.0
BRA,JPN,675.0
BRA,KAZ,522.0
BRA,KOR,544.0
BRA,KSV,728.0
BRA,LTU,614.0
BRA,LUX,646.0
BRA,LVA,592.0
BRA,MAC,694.0
BRA,MAR,599.0
BRA,MDA,676.0
BRA,MEX,570.0
BRA,MLT,666.0
BRA,MNE,650.0
BRA,MYS,597.0
BRA,NLD,700.0
BRA,NOR,650.0
BRA,NZL,546.0
BRA,PAN,500.0
BRA,PER,498.0
BRA,PHL,486.0
BRA,POL,668.0
BRA,PRT,612.0
BRA,QAT,530.0
BRA,QAZ,604.0
BRA,QCI,706.0
BRA,QMR,522.0
BRA,QRT,636.0
BRA,ROU,596.0
BRA,RUS,619.0
BRA,SAU,524.0
BRA,SGP,698.0
BRA,SRB,624.0
BRA,SVK,584.0
BRA,SVN,562.0
BRA,SWE,596.0
BRA,TAP,652.0
BRA,THA,634.0
BRA,TUR,736.0
BRA,UKR,679.0
BRA,URY,594.0
BRA,USA,808.0
BRA,VNM,740.0
BRN,CAN,721.0
BRN,CHE,442.0
BRN,CHL,604.0
BRN,COL,492.0
BRN,CRI,684.0
BRN,CZE,465.0
BRN,DEU,546.0
BRN,DNK,567.0
BRN,DOM,502.0
BRN,ESP,488.0
BRN,EST,506.0
BRN,FIN,629.0
BRN,FRA,554.0
BRN,GBR,628.0
BRN,GEO,514.0
BRN,GRC,453.0
BRN,HKG,646.0
BRN,HRV,492.0
BRN,HUN,524.0
BRN,IDN,528.0
BRN,IRL,521.0
BRN,ISL,404.0
BRN,ITA,479.0
BRN,JOR,598.0
BRN,JPN,642.0
BRN,KAZ,494.0
BRN,KOR,612.0
BRN,KSV,496.0
BRN,LTU,532.0
BRN,LUX,580.0
BRN,LVA,444.0
BRN,MAC,592.0
BRN,MAR,497.0
BRN,MDA,445.0
BRN,MEX,468.0
BRN,MLT,447.0
BRN,MNE,495.0
BRN,MYS,629.0
BRN,NLD,634.0
BRN,NOR,629.0
BRN,NZL,641.0
BRN,PAN,494.0
BRN,PER,494.0
BRN,PHL,500.0
BRN,POL,572.0
BRN,PRT,626.0
BRN,QAT,496.0
BRN,QAZ,484.0
BRN,QCI,652.0
BRN,QMR,577.0
BRN,QRT,508.0
BRN,ROU,550.0
BRN,RUS,499.0
BRN,SAU,558.0
BRN,SGP,679.0
BRN,SRB,456.0
BRN,SVK,466.0
BRN,SVN,442.0
BRN,SWE,400.0
BRN,TAP,542.0
BRN,THA,604.0
BRN,TUR,426.0
BRN,UKR,569.0
BRN,URY,542.0
BRN,USA,590.0
BRN,VNM,684.0
CAN,CHE,623.0
CAN,CHL,615.0
CAN,COL,617.0
CAN,CRI,663.0
CAN,CZE,589.0
CAN,DEU,655.0
CAN,DNK,627.0
CAN,DOM,695.0
CAN,ESP,599.0
CAN,EST,539.0
CAN,FIN,599.0
CAN,FRA,571.0
CAN,GBR,581.0
CAN,GEO,689.0
CAN,GRC,707.0
CAN,HKG,505.0
CAN,HRV,647.0
CAN,HUN,635.0
CAN,IDN,571.0
CAN,IRL,651.0
CAN,ISL,687.0
CAN,ITA,636.0
CAN,JOR,679.0
CAN,JPN,624.0
CAN,KAZ,647.0
CAN,KOR,671.0
CAN,KSV,753.0
CAN,LTU,663.0
CAN,LUX,605.0
CAN,LVA,675.0
CAN,MAC,701.0
CAN,MAR,852.0
CAN,MDA,721.0
CAN,MEX,703.0
CAN,MLT,779.0
CAN,MNE,645.0
CAN,MYS,772.0
CAN,NLD,583.0
CAN,NOR,647.0
CAN,NZL,603.0
CAN,PAN,673.0
CAN,PER,573.0
CAN,PHL,729.0
CAN,POL,573.0
CAN,PRT,613.0
CAN,QAT,571.0
CAN,QAZ,703.0
CAN,QCI,589.0
CAN,QMR,713.0
CAN,QRT,729.0
CAN,ROU,589.0
CAN,RUS,608.0
CAN,SAU,643.0
CAN,SGP,679.0
CAN,SRB,611.0
CAN,SVK,771.0
CAN,SVN,689.0
CAN,SWE,671.0
CAN,TAP,621.0
CAN,THA,623.0
CAN,TUR,721.0
CAN,UKR,592.0
CAN,URY,769.0
CAN,USA,725.0
CAN,VNM,833.0
CHE,CHL,456.0
CHE,COL,506.0
CHE,CRI,670.0
CHE,CZE,469.0
CHE,DEU,456.0
CHE,DNK,423.0
CHE,DOM,486.0
CHE,ESP,424.0
CHE,EST,472.0
CHE,FIN,657.0
CHE,FRA,504.0
CHE,GBR,556.0
CHE,GEO,484.0
CHE,GRC,482.0
CHE,HKG,550.0
CHE,HRV,504.0
CHE,HUN,456.0
CHE,IDN,466.0
CHE,IRL,491.0
CHE,ISL,485.0
CHE,ITA,495.0
CHE,JOR,438.0
CHE,JPN,586.0
CHE,KAZ,458.0
CHE,KOR,550.0
CHE,KSV,492.0
CHE,LTU,496.0
CHE,LUX,520.0
CHE,LVA,360.0
CHE,MAC,594.0
CHE,MAR,545.0
CHE,MDA,426.0
CHE,MEX,506.0
CHE,MLT,448.0
CHE,MNE,468.0
CHE,MYS,565.0
CHE,NLD,583.0
CHE,NOR,547.0
CHE,NZL,461.0
CHE,PAN,464.0
CHE,PER,512.0
CHE,PHL,530.0
CHE,POL,590.0
CHE,PRT,564.0
CHE,QAT,454.0
CHE,QAZ,530.0
CHE,QCI,628.0
CHE,QMR,568.0
CHE,QRT,606.0
CHE,ROU,464.0
CHE,RUS,587.0
CHE,SAU,434.0
CHE,SGP,621.0
CHE,SRB,504.0
CHE,SVK,460.0
CHE,SVN,454.0
CHE,SWE,466.0
CHE,TAP,536.0
CHE,THA,588.0
CHE,TUR,570.0
CHE,UKR,575.0
CHE,URY,508.0
CHE,USA,604.0
CHE,VNM,646.0
CHL,COL,548.0
CHL,CRI,684.0
CHL,CZE,526.0
CHL,DEU,620.0
CHL,DNK,474.0
CHL,DOM,588.0
CHL,ESP,580.0
CHL,EST,512.0
CHL,FIN,598.0
CHL,FRA,564.0
CHL,GBR,570.0
CHL,GEO,582.0
CHL,GRC,514.0
CHL,HKG,560.0
CHL,HRV,546.0
CHL,HUN,586.0
CHL,IDN,516.0
CHL,IRL,572.0
CHL,ISL,598.0
CHL,ITA,507.0
CHL,JOR,520.0
CHL,JPN,583.0
CHL,KAZ,566.0
CHL,KOR,580.0
CHL,KSV,604.0
CHL,LTU,580.0
CHL,LUX,512.0
CHL,LVA,590.0
CHL,MAC,674.0
CHL,MAR,623.0
CHL,MDA,600.0
CHL,MEX,530.0
CHL,MLT,614.0
CHL,MNE,572.0
CHL,MYS,613.0
CHL,NLD,488.0
CHL,NOR,558.0
CHL,NZL,552.0
CHL,PAN,556.0
CHL,PER,550.0
CHL,PHL,598.0
CHL,POL,572.0
CHL,PRT,648.0
CHL,QAT,524.0
CHL,QAZ,516.0
CHL,QCI,702.0
CHL,QMR,640.0
CHL,QRT,608.0
CHL,ROU,606.0
CHL,RUS,585.0
CHL,SAU,486.0
CHL,SGP,622.0
CHL,SRB,548.0
CHL,SVK,438.0
CHL,SVN,518.0
CHL,SWE,524.0
CHL,TAP,574.0
CHL,THA,570.0
CHL,TUR,614.0
CHL,UKR,567.0
CHL,URY,574.0
CHL,USA,674.0
CHL,VNM,672.0
COL,CRI,518.0
COL,CZE,454.0
COL,DEU,558.0
COL,DNK,510.0
COL,DOM,588.0
COL,ESP,474.0
COL,EST,438.0
COL,FIN,588.0
COL,FRA,480.0
COL,GBR,588.0
COL,GEO,508.0
COL,GRC,531.0
COL,HKG,700.0
COL,HRV,468.0
COL,HUN,596.0
COL,IDN,424.0
COL,IRL,474.0
COL,ISL,553.0
COL,ITA,469.0
COL,JOR,570.0
COL,JPN,576.0
COL,KAZ,458.0
COL,KOR,628.0
COL,KSV,582.0
COL,LTU,530.0
COL,LUX,556.0
COL,LVA,424.0
COL,MAC,582.0
COL,MAR,503.0
COL,MDA,519.0
COL,MEX,586.0
COL,MLT,491.0
COL,MNE,503.0
COL,MYS,603.0
COL,NLD,666.0
COL,NOR,629.0
COL,NZL,667.0
COL,PAN,514.0
COL,PER,608.0
COL,PHL,586.0
COL,POL,570.0
COL,PRT,556.0
COL,QAT,474.0
COL,QAZ,476.0
COL,QCI,640.0
COL,QMR,611.0
COL,QRT,548.0
COL,ROU,652.0
COL,RUS,499.0
COL,SAU,594.0
COL,SGP,750.0
COL,SRB,402.0
COL,SVK,508.0
COL,SVN,480.0
COL,SWE,484.0
COL,TAP,492.0
COL,THA,574.0
COL,TUR,502.0
COL,UKR,497.0
COL,URY,550.0
COL,USA,662.0
COL,VNM,606.0
CRI,CZE,464.0
CRI,DEU,550.0
CRI,DNK,640.0
CRI,DOM,684.0
CRI,ESP,590.0
CRI,EST,578.0
CRI,FIN,592.0
CRI,FRA,600.0
CRI,GBR,536.0
CRI,GEO,578.0
CRI,GRC,640.0
CRI,HKG,568.0
CRI,HRV,566.0
CRI,HUN,556.0
CRI,IDN,576.0
CRI,IRL,600.0
CRI,ISL,607.0
CRI,ITA,633.0
CRI,JOR,676.0
CRI,JPN,577.0
CRI,KAZ,568.0
CRI,KOR,538.0
CRI,KSV,582.0
CRI,LTU,568.0
CRI,LUX,618.0
CRI,LVA,514.0
CRI,MAC,554.0
CRI,MAR,613.0
CRI,MDA,708.0
CRI,MEX,590.0
CRI,MLT,586.0
CRI,MNE,548.0
CRI,MYS,575.0
CRI,NLD,538.0
CRI,NOR,562.0
CRI,NZL,637.0
CRI,PAN,596.0
CRI,PER,680.0
CRI,PHL,706.0
CRI,POL,570.0
CRI,PRT,612.0
CRI,QAT,560.0
CRI,QAZ,586.0
CRI,QCI,538.0
CRI,QMR,704.0
CRI,QRT,664.0
CRI,ROU,684.0
CRI,RUS,563.0
CRI,SAU,738.0
CRI,SGP,638.0
CRI,SRB,572.0
CRI,SVK,606.0
CRI,SVN,600.0
CRI,SWE,520.0
CRI,TAP,486.0
CRI,THA,656.0
CRI,TUR,552.0
CRI,UKR,553.0
CRI,URY,586.0
CRI,USA,534.0
CRI,VNM,646.0
CZE,DEU,431.0
CZE,DNK,506.0
CZE,DOM,582.0
CZE,ESP,341.0
CZE,EST,361.0
CZE,FIN,494.0
CZE,FRA,515.0
CZE,GBR,538.0
CZE,GEO,445.0
CZE,GRC,467.0
CZE,HKG,473.0
CZE,HRV,453.0
CZE,HUN,633.0
CZE,IDN,522.0
CZE,IRL,448.0
CZE,ISL,432.0
CZE,ITA,371.0
CZE,JOR,503.0
CZE,JPN,479.0
CZE,KAZ,450.0
CZE,KOR,500.0
CZE,KSV,535.0
CZE,LTU,429.0
CZE,LUX,518.0
CZE,LVA,391.0
CZE,MAC,547.0
CZE,MAR,533.0
CZE,MDA,587.0
CZE,MEX,495.0
CZE,MLT,513.0
CZE,MNE,455.0
CZE,MYS,570.0
CZE,NLD,429.0
CZE,NOR,573.0
CZE,NZL,522.0
CZE,PAN,496.0
CZE,PER,502.0
CZE,PHL,692.0
CZE,POL,432.0
CZE,PRT,559.0
CZE,QAT,388.0
CZE,QAZ,496.0
CZE,QCI,552.0
CZE,QMR,593.0
CZE,QRT,593.0
CZE,ROU,531.0
CZE,RUS,383.0
CZE,SAU,536.0
CZE,SGP,624.0
CZE,SRB,459.0
CZE,SVK,459.0
CZE,SVN,428.0
CZE,SWE,380.0
CZE,TAP,472.0
CZE,THA,472.0
CZE,TUR,473.0
CZE,UKR,497.0
CZE,URY,519.0
CZE,USA,509.0
CZE,VNM,628.0
DEU,DNK,557.0
DEU,DOM,578.0
DEU,ESP,478.0
DEU,EST,610.0
DEU,FIN,613.0
DEU,FRA,572.0
DEU,GBR,528.0
DEU,GEO,584.0
DEU,GRC,528.0
DEU,HKG,656.0
DEU,HRV,548.0
DEU,HUN,592.0
DEU,IDN,596.0
DEU,IRL,521.0
DEU,ISL,577.0
DEU,ITA,511.0
DEU,JOR,506.0
DEU,JPN,632.0
DEU,KAZ,456.0
DEU,KOR,560.0
